dataset,accuracy_1,accuracy_2,accuracy_3,accuracy_mean,accuracy_std,error_1,error_2,error_3,f1score_1,f1score_2,f1score_3,f1score_mean,f1score_std,model_1,model_2,model_3,precision_1,precision_2,precision_3,precision_mean,precision_std,recall_1,recall_2,recall_3,recall_mean,recall_std,time_1,time_2,time_3
electricity-normalized,0.9096927966101694,0.9188735875706214,0.9189618644067796,0.9158427495291902,0.004348822743347076,,,,0.9096991087195584,0.9188447253519236,0.9189224462380459,0.9158220934365092,0.004329720277111522,"Pipeline(memory=None,
     steps=[('gradientboostingclassifier', GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=6,
              max_features=0.7000000000000001, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
 ....7500000000000001, tol=0.0001,
              validation_fraction=0.1, verbose=0, warm_start=False))])","Pipeline(memory=None,
     steps=[('stackingestimator', StackingEstimator(estimator=LinearSVC(C=1.0, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='hinge', max_iter=1000, multi_class='ovr',
     penalty='l2', random_state=None, tol=0.1, verbose=0))), ('xgbclassifier', XGBClassifier(base_scor...=0, reg_lambda=1, scale_pos_weight=1, seed=None,
       silent=True, subsample=0.9500000000000001))])","Pipeline(memory=None,
     steps=[('gradientboostingclassifier', GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=9,
              max_features=0.9500000000000001, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
 ....9500000000000001, tol=0.0001,
              validation_fraction=0.1, verbose=0, warm_start=False))])",0.909705782145098,0.918825005926568,0.9188999481503488,0.9158102454073384,0.004316615794366111,0.9096927966101694,0.9188735875706214,0.9189618644067796,0.9158427495291902,0.004348822743347076,1887.1714625358584,1839.2429594993591,1847.1206533908844
eye_movements,0.7498171177761521,0.6795903438185809,0.7125091441111924,0.7139722019019752,0.028688619679776976,,,,0.7502837837857994,0.6796179384035459,0.7130104583582605,0.7143040601825352,0.02886370824128419,"Pipeline(memory=None,
     steps=[('extratreesclassifier', ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='gini',
           max_depth=None, max_features=0.9500000000000001,
           max_leaf_nodes=None, min_impurity_decrease=0.0,
           min_impurity_split=None, min_samples_leaf=3,
           min_samples_split=5, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=None, oob_score=False,
           random_state=None, verbose=0, warm_start=False))])","Pipeline(memory=None,
     steps=[('xgbclassifier', XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
       colsample_bytree=1, gamma=0, learning_rate=0.5, max_delta_step=0,
       max_depth=6, min_child_weight=6, missing=None, n_estimators=100,
       n_jobs=1, nthread=1, objective='multi:softprob', random_state=0,
       reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
       silent=True, subsample=0.7500000000000001))])","Pipeline(memory=None,
     steps=[('stackingestimator', StackingEstimator(estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=15, min_samples_split=7,
...tors=100, n_jobs=None,
           oob_score=False, random_state=None, verbose=0, warm_start=False))])",0.7511588662799323,0.6797470573279613,0.7142599009995106,0.7150552748691347,0.02915917327523267,0.7498171177761521,0.6795903438185809,0.7125091441111924,0.7139722019019752,0.028688619679776976,1818.025759935379,1849.8840157985687,1811.4095311164856
gina_agnostic,,,,,,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,,,1935.2193777561188,,
hiva_agnostic,,,,,,A pipeline has not yet been optimized. Please call fit() first.,A pipeline has not yet been optimized. Please call fit() first.,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,1858.9936029911041,1820.1659252643585,1941.9900584220886
ipums_la_99-small,,,,,,A pipeline has not yet been optimized. Please call fit() first.,A pipeline has not yet been optimized. Please call fit() first.,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,1847.516806602478,1813.902526140213,1806.729328393936
jm1,0.8199853049228508,,,0.8199853049228508,0.0,,,,0.781579047233068,,,0.781579047233068,0.0,"Pipeline(memory=None,
     steps=[('polynomialfeatures', PolynomialFeatures(degree=2, include_bias=False, interaction_only=False)), ('extratreesclassifier', ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='gini',
           max_depth=None, max_features=0.35000000000000003,
           max_leaf_nodes=None, mi...tors=100, n_jobs=None, oob_score=False,
           random_state=None, verbose=0, warm_start=False))])",,,0.7912942109654995,,,0.7912942109654995,0.0,0.8199853049228508,,,0.8199853049228508,0.0,1819.5783298015594,,
jungle_chess_2pcs_endgame_panther_lion,1.0,,,1.0,0.0,,,,1.0,,,1.0,0.0,"Pipeline(memory=None,
     steps=[('stackingestimator', StackingEstimator(estimator=RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=None, max_features=0.6500000000000001,
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_sa...max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=None, tol=0.001,
     verbose=0))])",,,1.0,,,1.0,0.0,1.0,,,1.0,0.0,1805.0792100429533,,
kin8nm,0.857421875,,,0.857421875,0.0,,,,0.8574850171590382,,,0.8574850171590382,0.0,"Pipeline(memory=None,
     steps=[('kneighborsclassifier', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=28, p=2,
           weights='distance'))])",,,0.8579668088854091,,,0.8579668088854091,0.0,0.857421875,,,0.857421875,0.0,1808.9689736366272,,
leukemia,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.1102230246251563e-16,,,,0.9435154217762912,0.9435154217762912,0.9435154217762912,0.9435154217762912,0.0,"Pipeline(memory=None,
     steps=[('featureunion', FeatureUnion(n_jobs=None,
       transformer_list=[('functiontransformer-1', FunctionTransformer(accept_sparse=False, check_inverse=True,
          func=<function copy at 0x7f3c5f537d08>, inv_kw_args=None,
          inverse_func=None, kw_args=None, pass_y='deprecated',
      ...obs=None,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False))])","Pipeline(memory=None,
     steps=[('randomforestclassifier', RandomForestClassifier(bootstrap=False, class_weight=None, criterion='gini',
            max_depth=None, max_features=0.3, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=20, min_samples_split=14,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=None,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False))])","Pipeline(memory=None,
     steps=[('randomforestclassifier', RandomForestClassifier(bootstrap=False, class_weight=None, criterion='gini',
            max_depth=None, max_features=0.8500000000000001,
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=20,
            min_samples_split=7, min_weight_fraction_leaf=0.0,
            n_estimators=100, n_jobs=None, oob_score=False,
            random_state=None, verbose=0, warm_start=False))])",0.949074074074074,0.949074074074074,0.949074074074074,0.949074074074074,0.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.1102230246251563e-16,1814.2332801818848,1803.218512058258,1805.7610108852386
lymphoma_2classes,,,,,,Timeout,,,,,,,,,,,,,,,,,,,,,1980.0010697841644,,
mfeat-pixel,,0.996,0.994,0.995,0.0010000000000000009,Timeout,,,,0.9959618618195482,0.9939131486289432,0.9949375052242456,0.0010243565953024225,,"Pipeline(memory=None,
     steps=[('xgbclassifier', XGBClassifier(base_score=0.5, booster='gbtree', colsample_bylevel=1,
       colsample_bytree=1, gamma=0, learning_rate=0.5, max_delta_step=0,
       max_depth=9, min_child_weight=3, missing=None, n_estimators=100,
       n_jobs=1, nthread=1, objective='binary:logistic', random_state=0,
       reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
       silent=True, subsample=1.0))])","Pipeline(memory=None,
     steps=[('stackingestimator', StackingEstimator(estimator=KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=2, p=2,
           weights='distance'))), ('gaussiannb', GaussianNB(priors=None, var_smoothing=1e-09))])",,0.9960176211453744,0.9940395604395604,0.9950285907924674,0.0009890303529069833,,0.996,0.994,0.995,0.0010000000000000009,1980.000803232193,1803.3439650535583,1805.3612432479856
mnist_784,,,,,,A pipeline has not yet been optimized. Please call fit() first.,Timeout,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,1845.0776669979093,1980.0007827281952,1833.7509877681725
openml_phpJNxH0q,0.9485714285714286,0.9771428571428572,0.9885714285714284,0.9714285714285714,0.01682240165014824,,,,0.9484523676167006,0.9770348139255702,0.9886211106900764,0.9713694307441156,0.016881042719931884,"Pipeline(memory=None,
     steps=[('featureagglomeration', FeatureAgglomeration(affinity='euclidean', compute_full_tree='auto',
           connectivity=None, linkage='ward', memory=None, n_clusters=2,
           pooling_func=<function mean at 0x7f676e3e2400>)), ('gaussiannb', GaussianNB(priors=None, var_smoothing=1e-09))])","Pipeline(memory=None,
     steps=[('minmaxscaler', MinMaxScaler(copy=True, feature_range=(0, 1))), ('zerocount', ZeroCount()), ('extratreesclassifier', ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='gini',
           max_depth=None, max_features=0.15000000000000002,
           max_leaf_nodes=None, min_imp...tors=100, n_jobs=None, oob_score=False,
           random_state=None, verbose=0, warm_start=False))])","Pipeline(memory=None,
     steps=[('stackingestimator', StackingEstimator(estimator=ExtraTreesClassifier(bootstrap=True, class_weight=None, criterion='entropy',
           max_depth=None, max_features=0.8500000000000001,
           max_leaf_nodes=None, min_impurity_decrease=0.0,
           min_impurity_split=None, min_samples...td=True)), ('bernoullinb', BernoulliNB(alpha=0.1, binarize=0.0, class_prior=None, fit_prior=False))])",0.948403361344538,0.9772207792207792,0.9889588377723972,0.9715276594459048,0.01703908011309999,0.9485714285714286,0.9771428571428572,0.9885714285714284,0.9714285714285714,0.01682240165014824,1800.7367267608645,1800.925746679306,1801.837760448456
page-blocks,0.9766252739225711,,,0.9766252739225711,0.0,,,,0.9767651574108486,,,0.9767651574108486,0.0,"Pipeline(memory=None,
     steps=[('rfe', RFE(estimator=ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=None, max_features=1.0, max_leaf_nodes=None,
           min_impurity_decrease=0.0, min_impurity_split=None,
           min_samples_leaf=1, min_samples_split=2,
           m...tors=100, n_jobs=None,
           oob_score=False, random_state=None, verbose=0, warm_start=False))])",,,0.9769447186538828,,,0.9769447186538828,0.0,0.9766252739225711,,,0.9766252739225711,0.0,1807.6365287303925,,
php0FyS2T,,,,,,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,,,1952.054173707962,,
php3CTpvq,,,,,,A pipeline has not yet been optimized. Please call fit() first.,A pipeline has not yet been optimized. Please call fit() first.,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,1807.1201009750366,1912.0871601104736,1856.5115973949432
php5OMDBD,1.0,,,1.0,0.0,,,,1.0,,,1.0,0.0,"Pipeline(memory=None,
     steps=[('gaussiannb', GaussianNB(priors=None, var_smoothing=1e-09))])",,,1.0,,,1.0,0.0,1.0,,,1.0,0.0,1867.6086828708649,,
php5s7Ep8,0.7736625514403292,,,0.7736625514403292,0.0,,,,0.7712899693704659,,,0.7712899693704659,0.0,"Pipeline(memory=None,
     steps=[('gradientboostingclassifier', GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=2,
              max_features=0.5, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              mi...    subsample=1.0, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False))])",,,0.7731557234905692,,,0.7731557234905692,0.0,0.7736625514403292,,,0.7736625514403292,0.0,1887.4834201335907,,
php7KLval,0.7879999999999999,,,0.7879999999999999,0.0,,,,0.7615241065627032,,,0.7615241065627032,0.0,"Pipeline(memory=None,
     steps=[('onehotencoder', OneHotEncoder(categorical_features=[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True],
       dtype=<class 'float'>, minimum_fraction=0.15, sparse=False,
       threshold=10)), ('polynomialfeatures', Polyn...tors=100, n_jobs=None,
           oob_score=False, random_state=None, verbose=0, warm_start=False))])",,,0.7692649082568808,,,0.7692649082568808,0.0,0.7879999999999999,,,0.7879999999999999,0.0,1806.717382192612,,
phpB0xrNj,,,,,,A pipeline has not yet been optimized. Please call fit() first.,A pipeline has not yet been optimized. Please call fit() first.,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,1927.1036672592165,1803.701642036438,1814.4707329273224
phpCsX3fx,,,,,,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,,,1850.8213348388672,,
phpEZ030X,0.6875,,,0.6875,0.0,,,,0.6685222672064777,,,0.6685222672064777,0.0,"Pipeline(memory=None,
     steps=[('linearsvc', LinearSVC(C=25.0, class_weight=None, dual=False, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=None, tol=0.1,
     verbose=0))])",,,0.8177083333333334,,,0.8177083333333334,0.0,0.6875,,,0.6875,0.0,1900.72944188118,,
phpGReJjU,,,,,,A pipeline has not yet been optimized. Please call fit() first.,A pipeline has not yet been optimized. Please call fit() first.,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,1817.116433143616,1940.1883125305176,1870.2347583770752
phpGUrE90,0.8901515151515151,,,0.8901515151515151,0.0,,,,0.8894882933178604,,,0.8894882933178604,0.0,"Pipeline(memory=None,
     steps=[('stackingestimator-1', StackingEstimator(estimator=ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='gini',
           max_depth=None, max_features=0.9500000000000001,
           max_leaf_nodes=None, min_impurity_decrease=0.0,
           min_impurity_split=None, min_samples...tors=100, n_jobs=None, oob_score=False,
           random_state=None, verbose=0, warm_start=False))])",,,0.8895151091682884,,,0.8895151091682884,0.0,0.8901515151515151,,,0.8901515151515151,0.0,1804.2619729042053,,
phpN4gaxw,,,,,,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,,,1884.5166795253754,,
phpNevWWL,0.7242857142857143,,,0.7242857142857143,0.0,,,,0.7078370010328108,,,0.7078370010328108,0.0,"Pipeline(memory=None,
     steps=[('standardscaler', StandardScaler(copy=True, with_mean=True, with_std=True)), ('randomforestclassifier', RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=None, max_features=0.25, max_leaf_nodes=None,
            min_impurity_decrease=0.0, mi...obs=None,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False))])",,,0.7213637829012365,,,0.7213637829012365,0.0,0.7242857142857143,,,0.7242857142857143,0.0,1808.2224357128146,,
phpPbCMyg,,,,,,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,,,1980.0008511543274,,
phpSZJq5T,0.8888888888888888,,,0.8888888888888888,0.0,,,,0.890723923097504,,,0.890723923097504,0.0,"Pipeline(memory=None,
     steps=[('stackingestimator', StackingEstimator(estimator=GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=9,
              max_features=0.05, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=No...penalty='l1', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False))])",,,0.8967227833894501,,,0.8967227833894501,0.0,0.8888888888888888,,,0.8888888888888888,0.0,1822.634512424469,,
phpTJRsqa,0.686530612244898,,,0.686530612244898,0.0,,,,0.6759499424127151,,,0.6759499424127151,0.0,"Pipeline(memory=None,
     steps=[('polynomialfeatures', PolynomialFeatures(degree=2, include_bias=False, interaction_only=False)), ('randomforestclassifier', RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=None, max_features=0.9000000000000001,
            max_leaf_nodes=N...ors=100, n_jobs=None, oob_score=False,
            random_state=None, verbose=0, warm_start=False))])",,,0.6875013378586562,,,0.6875013378586562,0.0,0.686530612244898,,,0.686530612244898,0.0,1884.4359366893768,,
phpVeNa5j,0.9978005865102639,,,0.9978005865102639,0.0,,,,0.9977992389731772,,,0.9977992389731772,0.0,"Pipeline(memory=None,
     steps=[('gradientboostingclassifier', GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=9,
              max_features=0.35000000000000003, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
....8500000000000001, tol=0.0001,
              validation_fraction=0.1, verbose=0, warm_start=False))])",,,0.9978033794162828,,,0.9978033794162828,0.0,0.9978005865102639,,,0.9978005865102639,0.0,1808.4623823165894,,
phpWfYmlu,0.9783783783783784,0.9783783783783784,0.9767567567567568,0.9778378378378378,0.0007644397634449084,,,,0.9783761038653832,0.9783783783783784,0.9767545629798192,0.9778363484078604,0.0007649383755544704,"Pipeline(memory=None,
     steps=[('gaussiannb', GaussianNB(priors=None, var_smoothing=1e-09))])","Pipeline(memory=None,
     steps=[('stackingestimator', StackingEstimator(estimator=GaussianNB(priors=None, var_smoothing=1e-09))), ('randomforestclassifier', RandomForestClassifier(bootstrap=False, class_weight=None,
            criterion='entropy', max_depth=None, max_features=0.2,
            max_leaf_nodes=None, min_impur...ors=100, n_jobs=None, oob_score=False,
            random_state=None, verbose=0, warm_start=False))])","Pipeline(memory=None,
     steps=[('pca', PCA(copy=True, iterated_power=6, n_components=None, random_state=None,
  svd_solver='randomized', tol=0.0, whiten=False)), ('gaussiannb', GaussianNB(priors=None, var_smoothing=1e-09))])",0.9786026176586284,0.9783806653137108,0.97695849954767,0.9779805941733364,0.0007283880736328256,0.9783783783783784,0.9783783783783784,0.9767567567567568,0.9778378378378378,0.0007644397634449084,1841.6279685497284,1808.1557490825653,1840.8285222053528
phpYLeydd,,,,,,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,,,1801.1919689178467,,
phpZrCzJR,,,,,,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,,,1980.0007572174072,,
phpbL6t4U,,,,,,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,,,1980.0007677078247,,
phpchCuL5,1.0,,,1.0,0.0,,,,1.0,,,1.0,0.0,"Pipeline(memory=None,
     steps=[('extratreesclassifier', ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=None, max_features=0.6500000000000001,
           max_leaf_nodes=None, min_impurity_decrease=0.0,
           min_impurity_split=None, min_samples_leaf=15,
           min_samples_split=15, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=None, oob_score=False,
           random_state=None, verbose=0, warm_start=False))])",,,1.0,,,1.0,0.0,1.0,,,1.0,0.0,1811.613646745681,,
phpdReP6S,0.9290220820189274,,,0.9290220820189274,0.0,,,,0.9099261867953308,,,0.9099261867953308,0.0,"Pipeline(memory=None,
     steps=[('rfe', RFE(estimator=ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='gini',
           max_depth=None, max_features=0.2, max_leaf_nodes=None,
           min_impurity_decrease=0.0, min_impurity_split=None,
           min_samples_leaf=1, min_samples_split=2,
           min_...tors=100, n_jobs=None,
           oob_score=False, random_state=None, verbose=0, warm_start=False))])",,,0.9034866835045864,,,0.9034866835045864,0.0,0.9290220820189274,,,0.9290220820189274,0.0,1811.7306010723114,,
phpfLuQE4,,,,,,A pipeline has not yet been optimized. Please call fit() first.,Timeout,,,,,,,,,,,,,,,,,,,,1921.4490129947665,1980.000738143921,
phpfrJpBS,1.0,,,1.0,0.0,,,,1.0,,,1.0,0.0,"Pipeline(memory=None,
     steps=[('gradientboostingclassifier', GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=1.0, loss='deviance', max_depth=3,
              max_features=0.55, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              m...    subsample=0.8, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False))])",,,1.0,,,1.0,0.0,1.0,,,1.0,0.0,1807.4915459156039,,
phphQEck0,,,,,,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,,,1860.946326971054,,
phpkIxskf,,,,,,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,,,1878.309595823288,,
phpmPOD5A,0.9506896130843404,,,0.9506896130843404,0.0,,,,0.9401777763404608,,,0.9401777763404608,0.0,"Pipeline(memory=None,
     steps=[('stackingestimator', StackingEstimator(estimator=RandomForestClassifier(bootstrap=False, class_weight=None, criterion='gini',
            max_depth=None, max_features=0.55, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=2, mi...False))), ('bernoullinb', BernoulliNB(alpha=0.01, binarize=0.0, class_prior=None, fit_prior=False))])",,,0.941075789489072,,,0.941075789489072,0.0,0.9506896130843404,,,0.9506896130843404,0.0,1849.5222454071045,,
phpmcGu2X,0.9555555555555556,,,0.9555555555555556,0.0,,,,0.955176709794678,,,0.955176709794678,0.0,"Pipeline(memory=None,
     steps=[('bernoullinb', BernoulliNB(alpha=0.01, binarize=0.0, class_prior=None, fit_prior=False))])",,,0.9562289562289562,,,0.9562289562289562,0.0,0.9555555555555556,,,0.9555555555555556,0.0,1891.6189713478088,,
phpn1jVwe,0.9835479256080114,,,0.9835479256080114,0.0,,,,0.9820884408867242,,,0.9820884408867242,0.0,"Pipeline(memory=None,
     steps=[('randomforestclassifier', RandomForestClassifier(bootstrap=False, class_weight=None,
            criterion='entropy', max_depth=None, max_features=0.4,
            max_leaf_nodes=None, min_impurity_decrease=0.0,
            min_impurity_split=None, min_samples_leaf=1,
            min_samples_split=3, min_weight_fraction_leaf=0.0,
            n_estimators=100, n_jobs=None, oob_score=False,
            random_state=None, verbose=0, warm_start=False))])",,,0.9819089616753052,,,0.9819089616753052,0.0,0.9835479256080114,,,0.9835479256080114,0.0,1809.9165608882904,,
phpoOxxNn,,,,,,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,,,1811.013282299041,,
phpoW7Dbi,0.9966996699669968,,,0.9966996699669968,0.0,,,,0.9966995261508004,,,0.9966995261508004,0.0,"Pipeline(memory=None,
     steps=[('logisticregression', LogisticRegression(C=0.01, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn',
          n_jobs=None, penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False))])",,,0.9967211006814968,,,0.9967211006814968,0.0,0.9966996699669968,,,0.9966996699669968,0.0,1800.7458803653715,,
phprAeXmK,,,,,,Timeout,Timeout,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,1980.0009441375726,1980.0012922286987,1860.9795770645144
phptd5jYj,0.924812030075188,,,0.924812030075188,0.0,,,,0.9246020673411638,,,0.9246020673411638,0.0,"Pipeline(memory=None,
     steps=[('stackingestimator', StackingEstimator(estimator=GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=2,
              max_features=0.35000000000000003, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_im..., max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=None, tol=0.1,
     verbose=0))])",,,0.9272841388159512,,,0.9272841388159512,0.0,0.924812030075188,,,0.924812030075188,0.0,1831.0854513645165,,
phpvcoG8S,,,,,,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,,,1820.717008113861,,
phpvtdNPU,,,,,,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,,,1899.9411444664001,,
phpxijhaP,0.9827027027027028,,,0.9827027027027028,0.0,,,,0.9827021366228637,,,0.9827021366228637,0.0,"Pipeline(memory=None,
     steps=[('linearsvc', LinearSVC(C=0.0001, class_weight=None, dual=False, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=None, tol=0.01,
     verbose=0))])",,,0.9827383282963152,,,0.9827383282963152,0.0,0.9827027027027028,,,0.9827027027027028,0.0,1809.1660044193268,,
pokerhand-normalized,,,,,,A pipeline has not yet been optimized. Please call fit() first.,A pipeline has not yet been optimized. Please call fit() first.,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,1844.3310239315035,1910.9972450733185,1953.7306807041168
schizo,,,,,,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,,,1980.00070810318,,
shuttle,,,,,,A pipeline has not yet been optimized. Please call fit() first.,,,,,,,,,,,,,,,,,,,,,1801.3757688999176,,
solar-flare_1,0.7341772151898734,,,0.7341772151898734,0.0,,,,0.7230227129903941,,,0.7230227129903941,0.0,"Pipeline(memory=None,
     steps=[('stackingestimator', StackingEstimator(estimator=BernoulliNB(alpha=10.0, binarize=0.0, class_prior=None, fit_prior=True))), ('randomforestclassifier', RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=None, max_features=0.7000000000000001,
 ...ors=100, n_jobs=None, oob_score=False,
            random_state=None, verbose=0, warm_start=False))])",,,0.7126160337552743,,,0.7126160337552743,0.0,0.7341772151898734,,,0.7341772151898734,0.0,1800.5868163108826,,
synthetic_control,0.9866666666666668,,,0.9866666666666668,0.0,,,,0.9866506165307654,,,0.9866506165307654,0.0,"Pipeline(memory=None,
     steps=[('pca', PCA(copy=True, iterated_power=4, n_components=None, random_state=None,
  svd_solver='randomized', tol=0.0, whiten=False)), ('stackingestimator', StackingEstimator(estimator=GaussianNB(priors=None, var_smoothing=1e-09))), ('gradientboostingclassifier', GradientBoostingClassifier(criter....7000000000000001, tol=0.0001,
              validation_fraction=0.1, verbose=0, warm_start=False))])",,,0.9871381306865178,,,0.9871381306865178,0.0,0.9866666666666668,,,0.9866666666666668,0.0,1805.9580099582672,,
tumors_C,0.6666666666666666,,,0.6666666666666666,0.0,,,,0.5866666666666667,,,0.5866666666666667,0.0,"Pipeline(memory=None,
     steps=[('zerocount', ZeroCount()), ('kneighborsclassifier', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=18, p=1,
           weights='distance'))])",,,0.5238095238095238,,,0.5238095238095238,0.0,0.6666666666666666,,,0.6666666666666666,0.0,1810.7535433769226,,
umistfacescropped,,,,,,Timeout,A pipeline has not yet been optimized. Please call fit() first.,Timeout,,,,,,,,,,,,,,,,,,,1980.0007529258728,1833.2882630825045,1980.0006992816925
