V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,class
0.011719,0.011719,0.019531,0.013672,0.001953,0.003906,0.029297000000000004,0.0,0.011719,0.021484,0.021484,0.0058590000000000005,0.046875,0.023438,0.007812,0.0,0.015625,0.013672,0.007812,0.011719,0.042969,0.011719,0.0,0.011719,0.001953,0.015625,0.013672,0.007812,0.037108999999999996,0.011719,0.0,0.0,0.003906,0.0,0.015625,0.011719,0.041016000000000004,0.037108999999999996,0.009766,0.0,0.0,0.013672,0.060547000000000004,0.007812,0.019531,0.0058590000000000005,0.037108999999999996,0.019531,0.0,0.060547000000000004,0.05859400000000001,0.003906,0.033202999999999996,0.003906,0.007812,0.0058590000000000005,0.021484,0.009766,0.025391,0.0,0.001953,0.0,0.048827999999999996,0.001953,49
0.001953,0.09765599999999999,0.003906,0.013672,0.0,0.003906,0.0,0.0,0.013672,0.001953,0.09765599999999999,0.0,0.3418,0.0,0.0,0.0,0.001953,0.18945,0.009766,0.001953,0.0,0.0,0.0,0.0,0.0,0.003906,0.0,0.0,0.023438,0.0,0.0,0.0,0.0,0.0,0.0,0.007812,0.0,0.0,0.001953,0.0,0.0,0.011719,0.0,0.0,0.080078,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.001953,0.0,0.0,0.0,0.001953,0.033202999999999996,0.023438,0.003906,0.001953,0.0,0.0058590000000000005,0.003906,10
0.068359,0.041016000000000004,0.013672,0.011719,0.007812,0.072266,0.033202999999999996,0.0,0.009766,0.056641,0.037108999999999996,0.001953,0.064453,0.001953,0.0,0.0,0.025391,0.03125,0.007812,0.019531,0.003906,0.0,0.0,0.0058590000000000005,0.001953,0.011719,0.0,0.001953,0.019531,0.0058590000000000005,0.0,0.0,0.027344,0.0,0.054688,0.046875,0.011719,0.009766,0.001953,0.0,0.0,0.037108999999999996,0.0058590000000000005,0.003906,0.025391,0.0,0.0058590000000000005,0.0,0.0,0.007812,0.048827999999999996,0.0,0.017578,0.0,0.0,0.0,0.027344,0.03125,0.007812,0.011719,0.0,0.0,0.060547000000000004,0.001953,27
0.078125,0.06640599999999999,0.019531,0.007812,0.0,0.13086,0.021484,0.0,0.0,0.046875,0.033202999999999996,0.003906,0.05859400000000001,0.0,0.003906,0.0,0.023438,0.042969,0.0,0.037108999999999996,0.0,0.0,0.0,0.0,0.0,0.0058590000000000005,0.0,0.0,0.029297000000000004,0.015625,0.0,0.0,0.029297000000000004,0.0,0.037108999999999996,0.044922000000000004,0.015625,0.025391,0.001953,0.0,0.0,0.007812,0.019531,0.003906,0.021484,0.0,0.0058590000000000005,0.001953,0.0,0.0,0.044922000000000004,0.0,0.001953,0.0,0.003906,0.0,0.046875,0.025391,0.011719,0.003906,0.0,0.0,0.021484,0.0,31
0.039062,0.10156,0.007812,0.003906,0.0,0.09765599999999999,0.007812,0.0,0.011719,0.017578,0.048827999999999996,0.001953,0.13672,0.001953,0.0,0.0,0.037108999999999996,0.041016000000000004,0.0,0.009766,0.0,0.0,0.0,0.0,0.001953,0.0058590000000000005,0.0,0.0,0.042969,0.003906,0.001953,0.0,0.033202999999999996,0.0,0.021484,0.037108999999999996,0.009766,0.015625,0.0,0.0,0.0,0.015625,0.0,0.001953,0.025391,0.001953,0.0058590000000000005,0.0,0.001953,0.0,0.099609,0.0,0.0058590000000000005,0.0,0.009766,0.0,0.015625,0.017578,0.009766,0.003906,0.0,0.0,0.042969,0.003906,37
0.013672,0.009766,0.041016000000000004,0.083984,0.011719,0.050781,0.009766,0.0,0.0,0.029297000000000004,0.027344,0.003906,0.0058590000000000005,0.001953,0.001953,0.0,0.039062,0.027344,0.001953,0.03125,0.0,0.001953,0.0,0.0,0.003906,0.035156,0.001953,0.03125,0.027344,0.044922000000000004,0.0,0.0,0.048827999999999996,0.0,0.009766,0.017578,0.03125,0.023438,0.007812,0.001953,0.009766,0.027344,0.017578,0.015625,0.050781,0.001953,0.003906,0.003906,0.0,0.0,0.0058590000000000005,0.0,0.029297000000000004,0.001953,0.0058590000000000005,0.0,0.019531,0.039062,0.06640599999999999,0.007812,0.0,0.001953,0.013672,0.0,66
0.021484,0.017578,0.0,0.003906,0.007812,0.009766,0.042969,0.0,0.007812,0.042969,0.0058590000000000005,0.017578,0.009766,0.021484,0.011719,0.0,0.041016000000000004,0.009766,0.003906,0.015625,0.029297000000000004,0.0058590000000000005,0.0,0.023438,0.019531,0.027344,0.009766,0.011719,0.0058590000000000005,0.011719,0.011719,0.001953,0.03125,0.0,0.027344,0.0058590000000000005,0.001953,0.011719,0.023438,0.011719,0.0,0.013672,0.025391,0.009766,0.013672,0.011719,0.025391,0.048827999999999996,0.0,0.039062,0.011719,0.044922000000000004,0.054688,0.0,0.023438,0.011719,0.023438,0.009766,0.0058590000000000005,0.0,0.0,0.035156,0.009766,0.019531,3
0.060547000000000004,0.14844000000000002,0.011719,0.003906,0.0,0.2207,0.0,0.0,0.0,0.007812,0.07421900000000001,0.001953,0.06640599999999999,0.001953,0.001953,0.0,0.001953,0.03125,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0058590000000000005,0.0,0.0,0.029297000000000004,0.003906,0.001953,0.0,0.023438,0.0,0.03125,0.027344,0.007812,0.0058590000000000005,0.0,0.0,0.0,0.033202999999999996,0.013672,0.001953,0.013672,0.0,0.003906,0.001953,0.0,0.0,0.044922000000000004,0.0,0.001953,0.0,0.0,0.0,0.003906,0.03125,0.011719,0.015625,0.0,0.0,0.037108999999999996,0.0,26
0.009766,0.03125,0.015625,0.007812,0.007812,0.025391,0.025391,0.0,0.001953,0.015625,0.048827999999999996,0.011719,0.035156,0.0058590000000000005,0.029297000000000004,0.0,0.007812,0.027344,0.009766,0.003906,0.064453,0.001953,0.0,0.0,0.001953,0.013672,0.001953,0.003906,0.021484,0.011719,0.0058590000000000005,0.0,0.029297000000000004,0.0,0.015625,0.019531,0.017578,0.037108999999999996,0.015625,0.007812,0.0,0.035156,0.048827999999999996,0.003906,0.021484,0.009766,0.033202999999999996,0.050781,0.0,0.042969,0.029297000000000004,0.0,0.025391,0.0058590000000000005,0.013672,0.003906,0.0,0.025391,0.023438,0.007812,0.007812,0.0,0.019531,0.001953,54
0.0,0.003906,0.050781,0.052734,0.0058590000000000005,0.0058590000000000005,0.001953,0.0,0.044922000000000004,0.001953,0.0058590000000000005,0.011719,0.007812,0.029297000000000004,0.007812,0.0,0.0,0.019531,0.007812,0.009766,0.044922000000000004,0.013672,0.0,0.007812,0.03125,0.017578,0.013672,0.007812,0.041016000000000004,0.007812,0.003906,0.009766,0.007812,0.001953,0.0,0.015625,0.027344,0.054688,0.015625,0.001953,0.003906,0.015625,0.013672,0.007812,0.03125,0.003906,0.035156,0.011719,0.013672,0.054688,0.023438,0.001953,0.0058590000000000005,0.011719,0.0,0.007812,0.009766,0.025391,0.044922000000000004,0.027344,0.001953,0.009766,0.021484,0.025391,80
0.0,0.0,0.052734,0.050781,0.007812,0.0,0.0,0.0,0.046875,0.001953,0.001953,0.013672,0.03125,0.027344,0.009766,0.0,0.001953,0.001953,0.009766,0.013672,0.044922000000000004,0.007812,0.0,0.001953,0.023438,0.007812,0.023438,0.015625,0.078125,0.019531,0.013672,0.0058590000000000005,0.003906,0.0,0.0,0.001953,0.033202999999999996,0.048827999999999996,0.003906,0.0,0.009766,0.021484,0.001953,0.0058590000000000005,0.050781,0.0058590000000000005,0.041016000000000004,0.0,0.015625,0.027344,0.013672,0.001953,0.011719,0.015625,0.0,0.003906,0.017578,0.021484,0.041016000000000004,0.015625,0.0,0.015625,0.03125,0.025391,80
0.001953,0.0,0.033202999999999996,0.003906,0.019531,0.003906,0.009766,0.007812,0.011719,0.013672,0.0,0.029297000000000004,0.011719,0.019531,0.019531,0.0,0.003906,0.013672,0.0,0.011719,0.064453,0.011719,0.0,0.0,0.03125,0.013672,0.0058590000000000005,0.013672,0.019531,0.019531,0.023438,0.011719,0.009766,0.0,0.007812,0.0,0.013672,0.05859400000000001,0.019531,0.017578,0.0058590000000000005,0.003906,0.042969,0.013672,0.023438,0.013672,0.085938,0.054688,0.007812,0.052734,0.0,0.0,0.0058590000000000005,0.017578,0.007812,0.017578,0.013672,0.007812,0.019531,0.0058590000000000005,0.0,0.003906,0.03125,0.007812,12
0.007812,0.007812,0.11719,0.003906,0.001953,0.015625,0.017578,0.0,0.003906,0.009766,0.011719,0.015625,0.07421900000000001,0.0,0.023438,0.0,0.009766,0.019531,0.001953,0.001953,0.013672,0.0,0.0,0.0,0.001953,0.009766,0.0,0.003906,0.033202999999999996,0.007812,0.001953,0.001953,0.0058590000000000005,0.0,0.007812,0.007812,0.046875,0.085938,0.013672,0.007812,0.001953,0.001953,0.072266,0.007812,0.013672,0.009766,0.06640599999999999,0.0625,0.0,0.0058590000000000005,0.013672,0.003906,0.009766,0.0,0.011719,0.0,0.007812,0.003906,0.050781,0.0,0.0,0.001953,0.05859400000000001,0.001953,43
0.019531,0.029297000000000004,0.027344,0.003906,0.019531,0.035156,0.019531,0.0,0.003906,0.021484,0.025391,0.023438,0.03125,0.0,0.03125,0.0,0.023438,0.021484,0.001953,0.015625,0.019531,0.0,0.0,0.015625,0.003906,0.023438,0.0,0.021484,0.015625,0.025391,0.0058590000000000005,0.001953,0.03125,0.0,0.017578,0.023438,0.009766,0.046875,0.025391,0.015625,0.0,0.015625,0.021484,0.015625,0.015625,0.017578,0.033202999999999996,0.042969,0.0058590000000000005,0.017578,0.013672,0.001953,0.027344,0.0058590000000000005,0.039062,0.0058590000000000005,0.013672,0.0058590000000000005,0.021484,0.0,0.001953,0.001953,0.017578,0.001953,46
0.0058590000000000005,0.003906,0.007812,0.0,0.039062,0.007812,0.021484,0.0,0.011719,0.015625,0.0,0.023438,0.001953,0.003906,0.044922000000000004,0.0,0.0058590000000000005,0.001953,0.0058590000000000005,0.001953,0.033202999999999996,0.011719,0.0,0.007812,0.023438,0.025391,0.011719,0.017578,0.001953,0.015625,0.033202999999999996,0.037108999999999996,0.0058590000000000005,0.0,0.009766,0.011719,0.011719,0.0625,0.046875,0.017578,0.019531,0.011719,0.007812,0.021484,0.001953,0.027344,0.0625,0.044922000000000004,0.041016000000000004,0.011719,0.017578,0.0,0.03125,0.03125,0.035156,0.021484,0.0058590000000000005,0.0,0.007812,0.0,0.0,0.007812,0.0,0.003906,97
0.039062,0.052734,0.009766,0.013672,0.0,0.125,0.025391,0.0,0.0058590000000000005,0.019531,0.06640599999999999,0.0,0.11914000000000001,0.003906,0.001953,0.0,0.011719,0.041016000000000004,0.013672,0.013672,0.0,0.0,0.0,0.0,0.0,0.015625,0.001953,0.0,0.039062,0.003906,0.0,0.0,0.048827999999999996,0.0,0.021484,0.039062,0.011719,0.001953,0.001953,0.0,0.0,0.027344,0.0058590000000000005,0.0,0.037108999999999996,0.001953,0.001953,0.001953,0.0,0.0,0.064453,0.0,0.003906,0.0,0.0058590000000000005,0.0,0.009766,0.027344,0.009766,0.013672,0.0,0.0,0.039062,0.001953,67
0.0,0.0,0.017578,0.011719,0.025391,0.003906,0.017578,0.0,0.023438,0.003906,0.001953,0.033202999999999996,0.011719,0.007812,0.048827999999999996,0.0,0.003906,0.003906,0.013672,0.003906,0.025391,0.019531,0.0,0.017578,0.011719,0.023438,0.007812,0.021484,0.003906,0.025391,0.021484,0.009766,0.0,0.0,0.003906,0.0,0.023438,0.046875,0.042969,0.023438,0.015625,0.011719,0.017578,0.029297000000000004,0.0058590000000000005,0.029297000000000004,0.039062,0.054688,0.023438,0.046875,0.009766,0.003906,0.050781,0.017578,0.019531,0.015625,0.003906,0.001953,0.015625,0.007812,0.0,0.007812,0.007812,0.003906,90
0.0,0.0,0.017578,0.16016,0.027344,0.0,0.0,0.0,0.007812,0.001953,0.007812,0.001953,0.0,0.011719,0.001953,0.0,0.017578,0.013672,0.019531,0.023438,0.013672,0.001953,0.0,0.0,0.007812,0.03125,0.0,0.054688,0.009766,0.056641,0.003906,0.003906,0.013672,0.0,0.001953,0.0058590000000000005,0.009766,0.009766,0.0,0.003906,0.056641,0.070312,0.017578,0.025391,0.033202999999999996,0.001953,0.009766,0.0,0.0,0.015625,0.001953,0.009766,0.013672,0.027344,0.0,0.0,0.017578,0.035156,0.07421900000000001,0.037108999999999996,0.0,0.0,0.009766,0.001953,32
0.0,0.0,0.07421900000000001,0.056641,0.007812,0.0,0.0,0.0,0.009766,0.0058590000000000005,0.0,0.009766,0.013672,0.023438,0.007812,0.0,0.007812,0.023438,0.027344,0.009766,0.027344,0.001953,0.0,0.0,0.023438,0.015625,0.001953,0.017578,0.10742,0.0058590000000000005,0.003906,0.001953,0.003906,0.0,0.0,0.001953,0.023438,0.046875,0.011719,0.007812,0.007812,0.019531,0.019531,0.007812,0.039062,0.003906,0.044922000000000004,0.0058590000000000005,0.0058590000000000005,0.0,0.003906,0.001953,0.019531,0.009766,0.0,0.0058590000000000005,0.003906,0.017578,0.14453,0.015625,0.0,0.0,0.027344,0.015625,59
0.0058590000000000005,0.015625,0.12305,0.0,0.0058590000000000005,0.015625,0.013672,0.0,0.001953,0.0058590000000000005,0.015625,0.011719,0.10156,0.001953,0.023438,0.0,0.001953,0.011719,0.0,0.007812,0.011719,0.001953,0.0,0.0,0.001953,0.013672,0.0,0.009766,0.039062,0.007812,0.001953,0.0,0.0,0.007812,0.003906,0.007812,0.044922000000000004,0.08984400000000001,0.019531,0.001953,0.0,0.001953,0.076172,0.009766,0.007812,0.003906,0.042969,0.052734,0.0,0.007812,0.015625,0.0,0.011719,0.001953,0.0,0.001953,0.007812,0.0,0.054688,0.0,0.0,0.0,0.076172,0.0,43
0.009766,0.011719,0.019531,0.003906,0.025391,0.001953,0.035156,0.0,0.0058590000000000005,0.027344,0.017578,0.037108999999999996,0.0058590000000000005,0.0,0.037108999999999996,0.0,0.019531,0.003906,0.0058590000000000005,0.009766,0.041016000000000004,0.007812,0.0,0.001953,0.013672,0.03125,0.0,0.019531,0.0058590000000000005,0.021484,0.023438,0.015625,0.007812,0.0,0.013672,0.013672,0.009766,0.033202999999999996,0.033202999999999996,0.027344,0.023438,0.001953,0.019531,0.015625,0.0058590000000000005,0.027344,0.056641,0.037108999999999996,0.011719,0.019531,0.007812,0.001953,0.023438,0.039062,0.029297000000000004,0.017578,0.019531,0.003906,0.011719,0.001953,0.001953,0.0,0.023438,0.001953,94
0.025391,0.046875,0.068359,0.0058590000000000005,0.0,0.052734,0.023438,0.0,0.0058590000000000005,0.039062,0.042969,0.0058590000000000005,0.10156,0.001953,0.011719,0.0,0.021484,0.013672,0.001953,0.023438,0.003906,0.0,0.0,0.0,0.0,0.013672,0.0,0.0058590000000000005,0.019531,0.015625,0.0,0.0,0.033202999999999996,0.0,0.023438,0.011719,0.021484,0.025391,0.021484,0.003906,0.0,0.007812,0.013672,0.0058590000000000005,0.019531,0.0,0.027344,0.039062,0.0,0.0058590000000000005,0.03125,0.0,0.011719,0.0,0.017578,0.0,0.023438,0.011719,0.019531,0.0058590000000000005,0.0,0.001953,0.064453,0.001953,50
0.023438,0.03125,0.044922000000000004,0.037108999999999996,0.009766,0.025391,0.023438,0.0,0.009766,0.025391,0.041016000000000004,0.0,0.03125,0.001953,0.0,0.0,0.021484,0.03125,0.021484,0.019531,0.001953,0.003906,0.0,0.0,0.001953,0.039062,0.0,0.015625,0.044922000000000004,0.015625,0.001953,0.0,0.03125,0.0,0.019531,0.029297000000000004,0.025391,0.025391,0.007812,0.0,0.001953,0.033202999999999996,0.001953,0.007812,0.035156,0.009766,0.011719,0.007812,0.0,0.001953,0.021484,0.001953,0.05859400000000001,0.0058590000000000005,0.013672,0.0,0.007812,0.029297000000000004,0.041016000000000004,0.019531,0.0,0.001953,0.025391,0.0,78
0.0,0.001953,0.011719,0.015625,0.013672,0.003906,0.03125,0.0,0.0,0.019531,0.011719,0.017578,0.007812,0.001953,0.029297000000000004,0.0,0.009766,0.0058590000000000005,0.05859400000000001,0.011719,0.011719,0.021484,0.015625,0.056641,0.003906,0.017578,0.001953,0.007812,0.021484,0.0,0.013672,0.009766,0.019531,0.001953,0.0058590000000000005,0.015625,0.003906,0.007812,0.021484,0.009766,0.0,0.023438,0.025391,0.0058590000000000005,0.015625,0.015625,0.007812,0.125,0.0058590000000000005,0.001953,0.023438,0.007812,0.056641,0.003906,0.056641,0.009766,0.011719,0.017578,0.007812,0.019531,0.007812,0.011719,0.017578,0.001953,87
0.0,0.0,0.056641,0.13477,0.017578,0.0,0.0,0.0,0.011719,0.0,0.001953,0.007812,0.001953,0.05859400000000001,0.003906,0.0,0.001953,0.017578,0.015625,0.0,0.021484,0.0,0.0,0.0,0.027344,0.009766,0.001953,0.029297000000000004,0.072266,0.003906,0.009766,0.0058590000000000005,0.001953,0.0,0.0,0.003906,0.001953,0.052734,0.001953,0.001953,0.007812,0.029297000000000004,0.003906,0.0,0.03125,0.0058590000000000005,0.052734,0.0,0.023438,0.0,0.0,0.0,0.0058590000000000005,0.013672,0.0,0.0058590000000000005,0.0,0.023438,0.18359,0.027344,0.001953,0.001953,0.001953,0.003906,72
0.013672,0.001953,0.025391,0.017578,0.011719,0.009766,0.029297000000000004,0.001953,0.0,0.007812,0.013672,0.015625,0.017578,0.011719,0.009766,0.0,0.041016000000000004,0.009766,0.015625,0.021484,0.0625,0.0,0.0,0.007812,0.011719,0.033202999999999996,0.001953,0.003906,0.017578,0.027344,0.003906,0.001953,0.029297000000000004,0.0058590000000000005,0.011719,0.03125,0.023438,0.044922000000000004,0.009766,0.003906,0.003906,0.037108999999999996,0.029297000000000004,0.011719,0.021484,0.003906,0.050781,0.037108999999999996,0.003906,0.019531,0.025391,0.0,0.044922000000000004,0.007812,0.019531,0.0058590000000000005,0.013672,0.015625,0.009766,0.017578,0.001953,0.0,0.011719,0.0,88
0.007812,0.011719,0.033202999999999996,0.003906,0.011719,0.080078,0.007812,0.0,0.0,0.011719,0.001953,0.021484,0.16016,0.011719,0.025391,0.0,0.001953,0.013672,0.003906,0.001953,0.039062,0.0058590000000000005,0.009766,0.0058590000000000005,0.0058590000000000005,0.023438,0.0058590000000000005,0.001953,0.035156,0.001953,0.007812,0.0,0.0,0.0,0.009766,0.027344,0.021484,0.048827999999999996,0.013672,0.0058590000000000005,0.001953,0.0,0.046875,0.009766,0.009766,0.009766,0.048827999999999996,0.041016000000000004,0.0,0.023438,0.033202999999999996,0.0,0.007812,0.001953,0.0058590000000000005,0.007812,0.0058590000000000005,0.0,0.019531,0.0,0.003906,0.001953,0.037108999999999996,0.003906,30
0.0058590000000000005,0.0,0.015625,0.009766,0.007812,0.001953,0.019531,0.0,0.001953,0.007812,0.0,0.021484,0.0058590000000000005,0.0,0.025391,0.0,0.009766,0.013672,0.039062,0.007812,0.019531,0.017578,0.021484,0.046875,0.007812,0.007812,0.003906,0.013672,0.025391,0.007812,0.017578,0.009766,0.003906,0.001953,0.003906,0.0058590000000000005,0.007812,0.015625,0.027344,0.013672,0.0,0.015625,0.027344,0.0058590000000000005,0.019531,0.021484,0.017578,0.15625,0.003906,0.015625,0.009766,0.007812,0.042969,0.007812,0.085938,0.017578,0.001953,0.0058590000000000005,0.019531,0.019531,0.007812,0.013672,0.003906,0.0,87
0.0625,0.12695,0.015625,0.0,0.0,0.17188,0.0,0.0,0.007812,0.001953,0.068359,0.0,0.14063,0.001953,0.001953,0.0,0.0,0.03125,0.0,0.0058590000000000005,0.0,0.0,0.0,0.0,0.001953,0.003906,0.0,0.003906,0.023438,0.0,0.0,0.0,0.015625,0.0,0.017578,0.044922000000000004,0.003906,0.0,0.0058590000000000005,0.0,0.0,0.017578,0.0058590000000000005,0.0,0.023438,0.0,0.0,0.003906,0.0,0.0,0.070312,0.0,0.003906,0.0,0.0,0.0,0.007812,0.035156,0.019531,0.017578,0.0,0.0,0.037108999999999996,0.0,56
0.013672,0.015625,0.025391,0.003906,0.027344,0.003906,0.015625,0.0,0.009766,0.023438,0.027344,0.009766,0.042969,0.001953,0.037108999999999996,0.0,0.011719,0.007812,0.011719,0.009766,0.021484,0.0,0.0,0.0,0.007812,0.03125,0.0,0.021484,0.027344,0.03125,0.011719,0.003906,0.017578,0.0,0.001953,0.013672,0.009766,0.054688,0.041016000000000004,0.017578,0.021484,0.0058590000000000005,0.0058590000000000005,0.029297000000000004,0.015625,0.019531,0.060547000000000004,0.033202999999999996,0.001953,0.0,0.025391,0.0,0.042969,0.011719,0.023438,0.013672,0.017578,0.019531,0.009766,0.0058590000000000005,0.0,0.0,0.025391,0.0,14
0.033202999999999996,0.10156,0.011719,0.003906,0.001953,0.087891,0.027344,0.0,0.009766,0.017578,0.07421900000000001,0.0,0.10547000000000001,0.003906,0.0,0.0,0.017578,0.041016000000000004,0.0058590000000000005,0.021484,0.011719,0.0,0.0,0.0,0.0,0.011719,0.0,0.001953,0.029297000000000004,0.003906,0.0,0.001953,0.027344,0.001953,0.025391,0.052734,0.007812,0.015625,0.0,0.0,0.0,0.025391,0.001953,0.0,0.019531,0.0,0.009766,0.001953,0.0,0.0,0.10156,0.0,0.009766,0.0,0.0058590000000000005,0.0,0.007812,0.023438,0.017578,0.001953,0.001953,0.0,0.015625,0.0,37
0.007812,0.003906,0.033202999999999996,0.003906,0.007812,0.021484,0.052734,0.0,0.0,0.029297000000000004,0.009766,0.015625,0.029297000000000004,0.0,0.025391,0.0,0.019531,0.017578,0.0058590000000000005,0.013672,0.021484,0.003906,0.0,0.015625,0.0,0.027344,0.0,0.015625,0.029297000000000004,0.019531,0.009766,0.001953,0.013672,0.003906,0.009766,0.041016000000000004,0.009766,0.033202999999999996,0.023438,0.009766,0.003906,0.019531,0.025391,0.015625,0.009766,0.013672,0.041016000000000004,0.044922000000000004,0.0,0.023438,0.023438,0.0,0.05859400000000001,0.013672,0.042969,0.001953,0.011719,0.007812,0.013672,0.001953,0.0,0.003906,0.033202999999999996,0.003906,46
0.011719,0.017578,0.11523,0.019531,0.015625,0.013672,0.017578,0.003906,0.001953,0.021484,0.017578,0.019531,0.046875,0.0,0.027344,0.0,0.019531,0.0058590000000000005,0.003906,0.021484,0.0,0.0,0.0,0.0,0.001953,0.035156,0.0,0.019531,0.041016000000000004,0.021484,0.001953,0.001953,0.011719,0.001953,0.013672,0.017578,0.027344,0.039062,0.029297000000000004,0.009766,0.0058590000000000005,0.011719,0.007812,0.03125,0.017578,0.0058590000000000005,0.003906,0.017578,0.013672,0.0,0.017578,0.0,0.039062,0.009766,0.001953,0.0,0.023438,0.023438,0.064453,0.0,0.001953,0.0,0.029297000000000004,0.0,86
0.009766,0.0058590000000000005,0.017578,0.0058590000000000005,0.033202999999999996,0.011719,0.021484,0.0,0.0058590000000000005,0.011719,0.007812,0.025391,0.0058590000000000005,0.001953,0.060547000000000004,0.0,0.0,0.007812,0.009766,0.009766,0.042969,0.015625,0.0,0.001953,0.0058590000000000005,0.021484,0.0,0.017578,0.003906,0.025391,0.025391,0.023438,0.0058590000000000005,0.0,0.003906,0.003906,0.009766,0.027344,0.06640599999999999,0.025391,0.029297000000000004,0.003906,0.0,0.017578,0.001953,0.033202999999999996,0.050781,0.068359,0.017578,0.023438,0.003906,0.0,0.035156,0.039062,0.025391,0.027344,0.009766,0.003906,0.011719,0.001953,0.0,0.001953,0.013672,0.001953,94
0.001953,0.0,0.017578,0.16602,0.015625,0.0,0.0,0.0058590000000000005,0.027344,0.007812,0.0058590000000000005,0.0,0.0058590000000000005,0.0058590000000000005,0.001953,0.0,0.019531,0.017578,0.017578,0.007812,0.013672,0.0058590000000000005,0.0,0.0,0.0,0.033202999999999996,0.001953,0.052734,0.025391,0.095703,0.003906,0.001953,0.017578,0.001953,0.001953,0.0058590000000000005,0.011719,0.007812,0.0,0.001953,0.041016000000000004,0.048827999999999996,0.0,0.044922000000000004,0.03125,0.003906,0.009766,0.0,0.0058590000000000005,0.013672,0.001953,0.001953,0.011719,0.0058590000000000005,0.0,0.0,0.011719,0.017578,0.06640599999999999,0.046875,0.001953,0.0,0.017578,0.009766,32
0.0,0.0,0.041016000000000004,0.070312,0.013672,0.0,0.003906,0.0,0.0058590000000000005,0.0,0.011719,0.007812,0.0058590000000000005,0.06640599999999999,0.007812,0.0,0.009766,0.0058590000000000005,0.011719,0.0,0.035156,0.0058590000000000005,0.0,0.0,0.03125,0.011719,0.011719,0.025391,0.091797,0.003906,0.001953,0.011719,0.003906,0.0,0.001953,0.021484,0.023438,0.064453,0.009766,0.0,0.0,0.019531,0.0058590000000000005,0.007812,0.07421900000000001,0.001953,0.064453,0.001953,0.007812,0.0058590000000000005,0.003906,0.0058590000000000005,0.009766,0.009766,0.001953,0.003906,0.0058590000000000005,0.023438,0.08984400000000001,0.007812,0.001953,0.001953,0.021484,0.0058590000000000005,82
0.0058590000000000005,0.001953,0.003906,0.019531,0.05859400000000001,0.0,0.044922000000000004,0.003906,0.0058590000000000005,0.011719,0.0,0.003906,0.001953,0.001953,0.013672,0.0,0.013672,0.0058590000000000005,0.03125,0.003906,0.0058590000000000005,0.0058590000000000005,0.0,0.003906,0.009766,0.052734,0.0058590000000000005,0.035156,0.001953,0.007812,0.064453,0.060547000000000004,0.001953,0.003906,0.003906,0.0,0.0,0.013672,0.017578,0.011719,0.085938,0.017578,0.001953,0.037108999999999996,0.0,0.044922000000000004,0.011719,0.003906,0.054688,0.007812,0.0,0.0,0.06640599999999999,0.035156,0.039062,0.0058590000000000005,0.001953,0.0058590000000000005,0.0058590000000000005,0.03125,0.003906,0.0,0.0,0.0,11
0.0,0.095703,0.0,0.017578,0.0,0.0,0.0,0.0058590000000000005,0.0,0.0,0.064453,0.0,0.41602,0.0058590000000000005,0.0,0.0,0.0,0.19530999999999998,0.0058590000000000005,0.001953,0.0,0.0,0.0,0.0,0.001953,0.0,0.0,0.003906,0.025391,0.0,0.0,0.0,0.001953,0.0,0.0,0.0058590000000000005,0.0,0.0,0.0,0.0,0.0,0.017578,0.001953,0.0,0.072266,0.0,0.0,0.0,0.0,0.0,0.007812,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.009766,0.0058590000000000005,0.001953,0.0,0.001953,0.001953,10
0.048827999999999996,0.027344,0.015625,0.007812,0.0,0.18359,0.013672,0.0,0.003906,0.037108999999999996,0.021484,0.001953,0.029297000000000004,0.001953,0.001953,0.0,0.013672,0.035156,0.001953,0.015625,0.0,0.001953,0.0,0.001953,0.001953,0.023438,0.0,0.001953,0.025391,0.044922000000000004,0.0,0.0,0.052734,0.0,0.046875,0.021484,0.027344,0.0,0.001953,0.003906,0.0,0.013672,0.001953,0.009766,0.056641,0.0,0.0,0.015625,0.0,0.007812,0.017578,0.001953,0.019531,0.001953,0.011719,0.003906,0.023438,0.037108999999999996,0.025391,0.001953,0.0,0.0,0.033202999999999996,0.0,61
0.009766,0.025391,0.064453,0.0058590000000000005,0.001953,0.095703,0.064453,0.0,0.0058590000000000005,0.070312,0.023438,0.001953,0.021484,0.001953,0.0058590000000000005,0.0,0.021484,0.021484,0.003906,0.03125,0.013672,0.0,0.0,0.0,0.0,0.029297000000000004,0.0,0.007812,0.025391,0.009766,0.0,0.0,0.041016000000000004,0.0,0.05859400000000001,0.013672,0.03125,0.03125,0.0058590000000000005,0.0,0.0,0.003906,0.0,0.009766,0.015625,0.0,0.013672,0.0,0.0,0.0,0.013672,0.0,0.048827999999999996,0.001953,0.029297000000000004,0.0,0.023438,0.017578,0.033202999999999996,0.001953,0.0,0.0,0.041016000000000004,0.001953,83
