V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,class
2.0094,0.83152,-0.053546,1.7173,1.4643,1.1749,-1.7638,-0.82637,-0.70995,-0.5053300000000001,0.5256,-0.35436,-0.28229,-1.0877,-0.18895,-1.6071,0.78766,0.58673,0.41921,-0.28811,-0.47803,1.1228,1.2909,1.6864,1.6324,1.3633,1.0689,0.26502,0.58385,3.2164,-0.67335,-1.0877,-0.09248200000000001,-0.22559,1.7819999999999998,1.0625,2.3466,1.8023,1.5673,-0.26431,2.3434,-0.16374,-0.11229000000000001,2.4111,0.99018,-0.5454100000000001,2.4793,3.2904,2.2579,-0.46486000000000005,-2.1318,6
-1.1052,-0.48363999999999996,1.8297,-1.0652,-1.0911,1.2238,0.49367,0.39943,0.31367,-0.7775,-1.2815,-0.29894,-0.26988,0.75143,-0.14455,0.95754,-0.1591,-0.54614,-0.66325,-0.28811,0.25674,0.020912,-0.70945,-0.4775,-0.44611999999999996,-0.33726,-0.45114,-0.11823,-0.10889000000000001,-0.44033,-0.67335,0.75143,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.38251999999999997,-0.47783000000000003,-0.33669,-0.26431,-0.37764000000000003,-0.16374,-0.11229000000000001,-0.57834,-1.2381,1.9211,-0.55678,-0.4899,-0.56947,2.9785,-0.33674,6
-0.5062399999999999,-0.58481,-0.33987,-0.49441999999999997,-0.40892,-0.090004,0.39949,0.67183,0.059521000000000004,-0.64141,-0.63258,-0.23825,-0.20351,0.30407,-0.17961,1.3605,-0.15728,0.58673,-0.21215,-0.28811,0.40435,0.020912,0.094325,0.0033689999999999996,-0.30875,0.18967,-0.07394099999999999,-0.11302999999999999,-0.007118000000000001,-0.045005,-0.35758,0.30407,0.12254000000000001,-0.22559,-0.42105,-0.35231999999999997,-0.27344,-0.25933,-0.23958000000000002,-0.26431,-0.28326,1.2034,0.30551,-0.57834,-1.2386,-0.5454100000000001,-0.55678,-0.4899,-0.05802,-0.46486000000000005,0.20049,6
-1.1052,-3.7356,-0.98411,-1.0652,-1.2133,-0.81634,1.4,0.12703,2.2697,-0.64141,-0.66706,-0.30158,0.43275,0.75143,0.8864799999999999,0.36649,-0.15765,0.58673,0.41921,2.1163,0.335,0.020912,-0.081616,-0.4775,-0.42158999999999996,0.18967,0.23914000000000002,-0.074036,-0.08415700000000001,-0.44033,-0.67335,0.75143,-0.09248200000000001,1.4204,-0.42105,-0.35231999999999997,-0.27979,1.014,-0.23495,-0.26431,-0.27902,0.51981,-0.11229000000000001,-0.57834,-2.3806,-0.5454100000000001,-0.55678,-0.4899,-0.7018,-0.39666,0.8279799999999999,2
0.9712200000000001,0.83152,0.25664000000000003,0.17147,-0.0389,1.8601,-0.69248,-0.55397,-0.42617,-0.23315999999999998,1.1087,-0.35963,-0.1409,-0.69006,-0.050017,-1.1609,0.28715,3.4189,2.3165,5.0549,1.1642,0.38821,-0.70909,0.24381,-0.8583700000000001,0.9119,0.46366999999999997,-0.027044,-0.12635,-0.24266999999999997,1.0318,-0.69006,-0.09248200000000001,1.0089,-0.42105,-0.35231999999999997,0.33339,1.5198,0.34421999999999997,0.48951000000000006,0.3392,-0.16374,-0.11229000000000001,-0.5551699999999999,0.99018,-0.5454100000000001,-0.53325,-0.46053999999999995,-0.7610100000000001,-0.46486000000000005,0.9084399999999999,3
0.50234,0.38606,0.45676000000000005,0.61028,0.44601,0.047707,-0.41600000000000004,-0.009172,-0.18817,-0.64141,-0.56912,-0.30158,-0.3249,0.30407,-0.20025,1.2989,-0.15812,0.58673,0.17743,0.16987,0.58553,0.75548,-0.043412,0.0033689999999999996,-0.26528,0.18967,0.11715999999999999,-0.11302999999999999,0.093979,-0.045005,-0.35758,0.30407,-0.09248200000000001,-0.22559,2.1825,1.8343,-0.28085,-0.31206999999999996,-0.23958000000000002,-0.048934,-0.29811,-0.16374,0.026975,-0.57834,-0.70675,-0.5454100000000001,-0.55678,-0.4899,-0.2268,1.0391,-0.089141,6
0.07857,0.031449,2.7381,-0.7083699999999999,-0.26743,2.1681,-0.6093,2.8510000000000004,1.5762,-0.5053300000000001,-0.29727,0.8014,1.3977,0.35378000000000004,1.5004,-1.2076,-0.15833,-1.8408,-2.0835,-0.28811,-0.33947,-1.081,-2.1283,-0.4775,-0.44558000000000003,-0.92855,-1.5923,-0.11823,-0.25461999999999996,-0.44033,-0.16812,0.35378000000000004,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.41853,-0.65677,-0.37137,-0.26431,-0.41368999999999995,-0.16374,-0.11229000000000001,0.47813,0.32385,3.4576,-0.27860999999999997,-0.4899,0.091526,2.8685,-0.96878,4
-0.23601,-0.56011,0.14122,-0.11612,-0.066867,0.075464,0.030070999999999997,-0.28157,-0.06650199999999999,-0.5053300000000001,-0.68179,-0.35172,-0.26171,-0.043873,-0.10827,1.5665,-0.15755,0.58673,0.08740099999999999,0.35305,0.24914,0.020912,-0.086387,-0.4775,-0.53983,0.18967,0.12193,-0.08165499999999999,-0.084549,-0.44033,0.33712,-0.043873,0.050869,-0.22559,-0.22077,-0.09507,-0.27873000000000003,-0.29135,-0.24766999999999997,0.27414,-0.27902,0.17804,0.026975,-0.57834,-2.0044,0.004024,-0.55678,-0.4899,0.16992000000000002,-0.26827,-0.089141,3
-0.14078,0.060444000000000005,-0.54953,0.045921,-0.16099000000000002,-0.29627,0.25924,0.39943,0.21053000000000002,-0.36924,-0.6532399999999999,-0.26728,-0.20310999999999998,0.6520199999999999,-0.19841,0.42139,-0.15877,-1.3958,-1.3559999999999999,-0.28811,-0.14104,-0.8605799999999999,0.28958,-0.4775,-0.48661000000000004,-0.63764,-0.80495,-0.11823,-0.21545999999999998,-0.44033,-0.54705,0.6520199999999999,-0.09248200000000001,-0.22559,-0.020493,-0.09507,-0.36769,-0.55882,-0.32166,-0.26431,-0.36491999999999997,-0.16374,-0.11229000000000001,-0.32392,-0.42994,-0.20473,-0.34146,-0.22124000000000002,0.05695700000000001,0.24622,-0.1326,5
1.2308,0.83152,-0.51883,1.2535,1.0133,0.14717,-0.9603200000000001,-0.55397,-0.55033,0.039015,1.5135,-0.33852,-0.19139,-1.2865,-0.17465,0.82226,-0.13981,0.58673,1.4364,-0.28811,0.74761,0.020912,-0.52972,-0.65783,-0.69143,0.18967,0.30005,-0.11456,-0.16604000000000002,-0.44033,1.916,-1.2865,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.24908000000000002,-0.32054,-0.19218,0.48951000000000006,-0.24403000000000002,-0.16374,-0.11229000000000001,-0.57834,0.99018,-0.5454100000000001,-0.55678,-0.4899,-0.78459,-0.46486000000000005,0.93219,1
-0.5284300000000001,-0.19138,-0.2948,-0.51556,-0.70699,0.33749,0.49793000000000004,-0.28157,0.3148,-0.5053300000000001,-0.35018,-0.32005,-0.043044,0.005834000000000001,-0.17204,3.2904,-0.16005999999999998,1.7196,0.6109899999999999,0.9942200000000001,0.27448,0.57184,0.1025,-0.11684000000000001,0.30339,0.73355,0.52868,-0.08475,0.15968,-0.44033,0.27397,0.005834000000000001,-0.09248200000000001,3.8894,-0.22077,-0.22369,-0.32745,-0.24143,-0.27542,3.3971,-0.32461999999999996,0.007151,-0.11229000000000001,-0.57834,0.42454,-0.5454100000000001,-0.55678,-0.4899,-0.78459,-0.46486000000000005,0.93219,1
-0.15659,0.060444000000000005,-0.54953,0.027089,-0.1793,-0.25454,0.25924,0.39943,0.21053000000000002,-0.36924,-0.65664,-0.26728,-0.20397,0.6520199999999999,-0.19483,0.46931999999999996,-0.15884,-1.1126,-1.3003,-0.28811,-0.071676,-0.8605799999999999,0.26053000000000004,-0.4775,-0.47863999999999995,-0.63764,-0.7733399999999999,-0.11823,-0.19444,-0.44033,-0.54705,0.6520199999999999,-0.09248200000000001,-0.22559,-0.020493,-0.09507,-0.37405,-0.56353,-0.32744,-0.15662,-0.37128,-0.16374,-0.11229000000000001,-0.5563600000000001,-0.43225,-0.33938,-0.53446,-0.46205,-0.11345,0.12492,0.076074,5
-0.55557,0.42536,-0.5462,-0.43776000000000004,-0.52523,-0.63875,0.71763,-0.28157,-0.19665,2.3525,1.0486,1.3608,0.27983,0.75143,-0.17570999999999998,0.14031,-0.15721,0.58673,0.16953,-0.28811,-0.23387,-1.2132,-0.97705,-0.4775,-0.44269,-0.9112600000000001,-0.76948,-0.11823,-0.27321999999999996,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35231999999999997,-0.25014000000000003,-0.26404,-0.20720999999999998,-0.26431,-0.24720999999999999,-0.16374,0.026975,-0.46143999999999996,0.34554,-0.20995999999999998,-0.45502,-0.36293000000000003,-0.44465,-0.1848,0.50426,6
0.14064000000000002,0.83152,-0.61188,0.2333,0.021230000000000002,-0.46948,0.16460999999999998,-0.41777,-0.1353,-0.64141,-0.64168,-0.35436,-0.27259,-0.5906399999999999,-0.14977000000000001,0.18959,-0.14423,0.58673,-0.2795,0.51334,-0.22255999999999998,2.9592,0.9840399999999999,2.4077,0.35395,0.18967,0.013885,-0.10930999999999999,-0.14693,-0.14384,0.84236,-0.5906399999999999,-0.09248200000000001,-0.22559,-0.22077,-0.09507,-0.057395,0.10421,-0.13322,0.058754999999999995,-0.053152,-0.16374,-0.11229000000000001,-0.36480999999999997,0.99018,-0.5454100000000001,-0.33992,-0.21932,-0.5672699999999999,-0.46486000000000005,0.71334,1
-0.091144,0.72447,-0.20503000000000002,-0.37495,-0.57026,0.26666999999999996,0.4038,-0.28157,-0.24469000000000002,-0.23315999999999998,-0.13994,-0.25936,-0.17265,-0.093579,-0.13514,0.25095,-0.15234,0.58673,0.66518,0.35305,1.0431,0.020912,-0.33691,0.0033689999999999996,-0.17131,0.18967,0.22509,-0.080209,0.20604,-0.44033,0.40028,-0.093579,0.19422,0.18591,-0.42105,-0.35231999999999997,-0.19931,0.09197000000000001,-0.14825,2.3202,-0.20160999999999998,-0.16374,0.37515,-0.57834,0.84155,-0.5454100000000001,-0.55678,-0.4899,-0.78459,-0.46486000000000005,0.93219,4
-0.81079,-0.93185,-0.5211399999999999,-0.76986,-0.84659,-0.3079,0.87459,0.39943,0.39763000000000004,-0.36924,-0.68537,-0.26728,-0.15270999999999998,0.75143,-0.16214,0.61061,-0.15902,-1.3958,-0.7047399999999999,-0.28811,-0.13894,-0.8605799999999999,-0.002341,-0.4775,-0.54172,-0.63764,-0.47848,-0.11823,-0.21026,-0.44033,-0.67335,0.75143,-0.09248200000000001,-0.22559,-0.020493,-0.09507,-0.38675,-0.57012,-0.34478000000000003,-0.26431,-0.384,-0.16374,-0.11229000000000001,-0.53051,-0.28591,0.095073,-0.50821,-0.42928999999999995,-0.7359100000000001,0.096609,0.71159,6
-0.42388000000000003,0.44793,-0.44128,-0.33092,-0.4147,-0.53799,0.57977,-0.28157,-0.23995,2.3525,1.1948,1.3608,0.38225,0.70172,-0.1144,0.54372,-0.15711,0.58673,0.38609,0.9942200000000001,0.06789500000000001,0.020912,0.013626,-0.30438000000000004,0.1652,0.18967,0.24529,-0.088506,0.11200999999999998,-0.3415,-0.67335,0.70172,0.050869,-0.22559,-0.42105,-0.35231999999999997,-0.26391,-0.2565,-0.21761,-0.26431,-0.26099,-0.16374,0.026975,-0.50936,0.050345,-0.29907,-0.48672,-0.43162,-0.50374,-0.31061,0.60223,6
-0.10465,0.044467,-0.59838,0.049727999999999994,-0.15729,-0.24156,0.23456,0.39943,0.21416,-0.36924,-0.6471399999999999,-0.26728,-0.20298,0.6520199999999999,-0.19748,0.52582,-0.1589,-1.1126,-1.2875,-0.28811,-0.050658999999999996,-0.8605799999999999,0.25461999999999996,-0.4775,-0.47608999999999996,-0.6184,-0.77285,-0.11823,-0.18939,-0.44033,-0.54705,0.6520199999999999,-0.020807,-0.22559,-0.020493,-0.09507,-0.37193000000000004,-0.56071,-0.33091,-0.26431,-0.37022,-0.16374,-0.042660000000000003,-0.5551699999999999,-0.56205,-0.48335,-0.53325,-0.46053999999999995,-0.07703,0.23465,0.0058649999999999996,1
-0.59237,0.69431,-0.6301100000000001,-0.56753,-0.73706,-0.5888100000000001,0.88681,-0.28157,-0.32265,-0.23315999999999998,-0.57502,-0.11159000000000001,-0.32566999999999996,0.5526,-0.06780800000000001,-1.4211,-0.15822,-1.679,-1.1744,-0.28811,-0.42556000000000005,-1.4482,-0.57417,-0.4775,-0.46792,-0.9252799999999999,-0.9108299999999999,-0.11823,-0.28192,-0.44033,-0.42073999999999995,0.5526,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.41853,-0.65677,-0.37137,-0.26431,-0.41368999999999995,-0.16374,-0.11229000000000001,-0.27484000000000003,0.8813700000000001,-0.43235,-0.32734,-0.4899,-0.53608,-0.15106,0.58603,4
-0.5861,0.18237,-0.6500600000000001,-0.58954,-0.50143,-0.24811999999999998,0.54371,-0.41777,-0.22971,0.99161,0.56072,0.028258,0.044312,0.45319,-0.16099000000000002,0.28572,-0.15613,0.58673,0.19852,0.51334,-0.083905,0.020912,0.01252,0.5804199999999999,0.23481999999999997,0.18967,0.14014000000000001,-0.070264,-0.056059000000000005,-0.24266999999999997,-0.42073999999999995,0.45319,0.19422,1.4204,0.17978,0.16218,-0.18872,-0.15478,-0.1575,-0.26431,-0.19207,-0.16374,0.23588,-0.5562,-0.5182,-0.39715,-0.5342899999999999,-0.46184,-0.085938,-0.3906,0.20590999999999998,1
0.82801,0.19660999999999998,1.0695,-0.2976,-0.49504,2.5216,-0.5447,-0.14537,-0.2109,-0.7775,-0.7995800000000001,-0.31740999999999997,-0.28772,-0.54094,-0.047112,1.0152,-0.15435,1.0588,1.6514,1.8491,2.0037,0.020912,-0.022059,-0.4775,-0.4805,0.38528,1.1951,-0.07812000000000001,0.44527,-0.44033,0.96867,-0.54094,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.23214,0.1513,-0.20951999999999998,1.2433,-0.22705999999999998,-0.16374,-0.11229000000000001,-0.57834,-2.1128,-0.31667,-0.55678,-0.4899,-0.7411300000000001,-0.46486000000000005,0.8884200000000001,6
-0.22921999999999998,0.39998,0.062774,-0.25363,-0.45228,-0.3667,0.5462899999999999,-0.28157,-0.031547000000000006,-0.64141,-0.6846300000000001,-0.33588,-0.22624,-0.2924,-0.1469,0.27984000000000003,-0.15014,0.58673,0.066815,0.35305,0.26861999999999997,0.020912,-0.067761,-0.4775,-0.32318,0.18967,0.12414000000000001,-0.09861900000000001,-0.064247,-0.44033,0.65289,-0.2924,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.18554,0.011916,-0.14478,-0.048934,-0.1804,-0.16374,-0.11229000000000001,-0.57834,-0.48312,-0.5454100000000001,-0.55678,-0.4899,-0.78459,-0.46486000000000005,0.93219,6
1.1195,0.83152,-0.98411,1.5848,1.3355,-0.8805799999999999,-0.8455299999999999,-0.55397,-0.52753,-0.23315999999999998,1.1087,-0.35963,-0.24247,-1.0877,-0.17712,0.070715,-0.11563,0.58673,1.2663,-0.28811,0.30734,0.75548,-0.11099,0.24381,-0.33468000000000003,0.18967,0.39018,-0.09423200000000001,-0.13967000000000002,-0.44033,1.6634,-1.0877,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.17177,-0.20847,-0.12513,-0.048934,-0.16662000000000002,-0.16374,-0.11229000000000001,-0.38069000000000003,0.99018,-0.5454100000000001,-0.35605,-0.23945,-0.58343,-0.46486000000000005,0.7296100000000001,6
2.0094,0.83152,-0.23965999999999998,1.9028,1.6447,0.76381,-1.7638,-0.82637,-0.70995,-0.23315999999999998,0.47258999999999995,-0.3781,-0.37682,-3.076,-0.19045,-1.541,0.077838,0.58673,0.41921,-0.28811,-0.47803,1.1228,2.4099,1.6864,3.3337,0.9926799999999999,1.2815,0.098491,0.37751999999999997,-0.14384,4.0001,-3.076,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,0.17559,-0.12841,0.26677,-0.26431,0.1812,-0.16374,-0.11229000000000001,2.4111,0.99018,-0.43178999999999995,1.876,2.0576,1.6534,1.5273,-2.1318,6
-0.43496999999999997,0.36538000000000004,-0.46581999999999996,-0.26683,-0.32811999999999997,-0.67242,0.55519,-0.28157,-0.22501999999999997,2.3525,1.0572,1.3608,0.39164,0.5526,-0.13374,0.34756,-0.15582000000000001,0.58673,0.31918,0.9942200000000001,-0.008245,0.020912,-0.12193,-0.30438000000000004,0.42365,0.18967,0.055623,-0.088506,0.008274,-0.14384,-0.6102,0.5526,0.050869,-0.22559,-0.42105,-0.35231999999999997,-0.21836999999999998,-0.1755,-0.17945999999999998,-0.26431,-0.2154,-0.16374,0.026975,-0.49643999999999994,-0.4278,-0.24381,-0.4736,-0.38611999999999996,-0.13858,-0.25884,0.21866,4
-0.041677,0.83152,-0.3486,-0.069825,-0.27355,-0.27897,0.35276,-0.41777,-0.17008,0.039015,-0.18400999999999998,-0.31214000000000003,-0.15192999999999998,-0.34210999999999997,-0.13333,0.46008000000000004,-0.15359,0.58673,0.65558,1.3148,0.29315,0.020912,-0.1574,-0.83815,-0.44821000000000005,0.18967,0.14802,-0.10405,-0.18175,-0.44033,0.71605,-0.34210999999999997,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.2279,-0.14725,-0.17600000000000002,-0.26431,-0.22282,-0.16374,-0.11229000000000001,-0.5514100000000001,0.99018,-0.5454100000000001,-0.5294300000000001,-0.45578,-0.75718,-0.46486000000000005,0.90459,4
-0.54502,0.43413,-0.52887,-0.42461000000000004,-0.51473,-0.6439699999999999,0.71031,-0.28157,-0.19854000000000002,2.3525,1.0193,1.3608,0.26395,0.75143,-0.1789,0.24363,-0.15755,0.58673,0.09745,-0.28811,-0.25427,-1.4776,-1.1697,-0.4775,-0.5349,-0.91991,-0.8236399999999999,-0.11823,-0.27904,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35231999999999997,-0.27132,-0.32149,-0.22685999999999998,-0.26431,-0.26842,-0.16374,0.026975,-0.41528000000000004,0.35255,-0.1815,-0.40958,-0.35215,-0.37892,-0.2218,0.44938,6
2.0094,0.83152,-0.7882,2.4495,2.1764,-0.44783999999999996,-1.7638,-0.82637,-0.70995,-0.64141,-0.018424,-0.38338,-0.36457,-0.98829,-0.23066,-1.3053,-0.084588,0.58673,0.41921,-0.28811,-0.47803,1.4901,0.9284899999999999,1.446,1.216,0.39678,0.27528,-0.059509000000000006,-0.05665599999999999,2.0304,-0.041807,-0.98829,-0.09248200000000001,-0.22559,1.5817,0.9339200000000001,0.95716,0.5666399999999999,0.44595,-0.26431,0.95319,-0.16374,-0.11229000000000001,2.4111,0.99018,-0.5454100000000001,2.4793,2.8273,2.2579,-0.46486000000000005,-2.1318,2
0.43335,0.22146999999999997,-0.31140999999999996,0.45456,0.62758,0.11002,-0.60212,-0.41777,-0.38686,-0.5053300000000001,-0.42200000000000004,-0.33588,-0.37968,0.45319,-0.21036999999999997,0.94045,-0.15809,0.58673,0.49712,-0.28811,-0.002182,0.020912,-0.18206,-0.4775,-0.5749,0.18967,0.2672,-0.13427,-0.18095,-0.44033,-0.29443,0.45319,0.12254000000000001,-0.22559,2.1825,1.3198,-0.25755,-0.34409,-0.24766999999999997,-0.26431,-0.28008,0.51981,0.30551,0.049067,0.068393,-0.051210000000000006,-0.107,0.071297,-0.033351,1.0205,-0.27828,6
1.9459,0.83152,1.5987,2.5691,2.2926,-0.71278,-1.7638,-0.55397,-0.69258,-0.64141,-0.40463000000000005,-0.34908,-0.40225,0.30407,-0.22130999999999998,-0.5807100000000001,-0.1456,0.58673,0.36838000000000004,-2.4253,-0.5351899999999999,0.020912,-0.18395,0.0033689999999999996,0.46193999999999996,0.18967,0.1207,-0.13278,-0.08816,0.35031999999999996,-0.6102,0.30407,-0.09248200000000001,-0.22559,1.5817,0.9339200000000001,0.062276,-0.22919,0.013595,-0.26431,0.057132,-0.16374,-0.11229000000000001,2.4111,0.99018,-0.10692,2.4793,2.977,2.2579,-0.46486000000000005,-2.1318,1
-0.47565,0.43977,-0.5089199999999999,-0.35475999999999996,-0.43549,-0.61817,0.62963,-0.28157,-0.22995,2.3525,1.2412,1.3608,0.40439,0.6520199999999999,-0.11527000000000001,0.5899399999999999,-0.15723,0.58673,0.38576,0.9942200000000001,0.091696,0.020912,0.014155000000000001,-0.30438000000000004,0.16574,0.18967,0.24529,-0.088506,0.12799000000000002,-0.24266999999999997,-0.67335,0.6520199999999999,0.050869,-0.22559,-0.22077,-0.22369,-0.26708000000000004,-0.26309,-0.22339,-0.26431,-0.26524000000000003,-0.16374,0.026975,-0.57834,-0.0031420000000000003,-0.3176,-0.55678,-0.4899,-0.56197,-0.30183000000000004,0.65818,6
-0.92465,0.1644,-0.8222700000000001,-0.9038799999999999,-0.74475,-0.58268,0.89128,0.12703,-0.049863,-0.09707,-0.17313,-0.11950999999999999,-0.14195,0.75143,-0.18,-0.31377,-0.15571,-0.47533000000000003,-0.12545,-0.28811,-0.27824,-1.2384,-0.33115,-0.4775,-0.20238,-0.70309,-0.40481999999999996,-0.11823,-0.24527,-0.44033,-0.67335,0.75143,0.12254000000000001,-0.22559,-0.42105,-0.35231999999999997,-0.16965,-0.038942000000000004,-0.11473,-0.26431,-0.16768,-0.16374,0.09661,-0.4409,-0.24513000000000001,-0.48406000000000005,-0.46371999999999997,-0.37379,-0.07350599999999999,-0.19596,0.13391,5
0.87877,0.32706999999999997,1.081,1.2472,1.0319,-0.71163,-0.6411100000000001,3.532,0.20844000000000001,0.1751,-0.63861,0.31588,-0.021141999999999998,0.75143,-0.18155,0.6463800000000001,-0.15844,-1.7305,-1.5206,-0.28811,-0.24677,-1.4482,-0.37861,-0.4775,-0.40685,-0.87575,-1.0389,-0.11823,-0.22923000000000002,-0.44033,-0.67335,0.75143,-0.09248200000000001,-0.22559,-0.22077,-0.22369,-0.32215,-0.5202100000000001,-0.28351,-0.26431,-0.32038,0.17804,-0.11229000000000001,0.8799100000000001,0.54871,1.0818,0.89954,0.89599,0.7243,-0.30183000000000004,-0.63718,5
-0.83039,-3.23,2.3002,-0.73783,2.2601,-0.63875,-1.7638,0.53563,-0.20917,-0.64141,-0.77093,-0.24616999999999997,-0.27801,0.5029,-0.01011,-0.248,-0.14279,-1.2156,0.2831,-2.0367,-0.22544,0.75548,-0.38587,0.48425,-0.45718000000000003,-0.6097600000000001,0.11137000000000001,-0.15168,-0.18342999999999998,-0.44033,-0.35758,0.5029,-0.09248200000000001,-0.22559,-0.020493,-0.09507,-0.08492999999999999,0.056180999999999995,-0.025711,-0.048934,-0.087085,-0.16374,-0.11229000000000001,-0.5270199999999999,-2.2872,2.0145,-0.50466,-0.42486999999999997,1.5397,-0.46486000000000005,-1.4085,3
2.0034,0.82558,2.7381,1.5253,1.2823,1.5897,-1.7638,3.2596,-0.68553,-0.5053300000000001,-1.0821,-0.10103999999999999,-0.4747,0.75143,-0.22638000000000003,-1.442,-0.1582,-2.1541,0.23767,-0.28811,-0.47263999999999995,-1.081,-1.1323,-0.4775,-0.44228,-0.92717,-0.53292,-0.11823,-0.28831999999999997,-0.44033,-0.67335,0.75143,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.41853,-0.65677,-0.37137,-0.26431,-0.41368999999999995,-0.16374,-0.11229000000000001,2.4049,0.98551,3.4576,1.6387,-0.4899,1.4198,2.2972,-2.1318,6
-0.89285,-3.3531,2.3997,-0.81223,2.2842,-0.69371,-1.7638,0.80803,-0.20689000000000002,-0.64141,-0.7775,-0.22505999999999998,-0.28174,0.5029,0.014516,0.50115,-0.15294000000000002,-1.1561,0.17342,-2.5075,-0.13187000000000001,0.020912,-0.35013,0.0033689999999999996,-0.6996,-0.67912,0.060721000000000004,-0.16117,-0.18769,-0.44033,-0.35758,0.5029,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.22049000000000002,-0.20753000000000002,-0.1575,0.70489,-0.22175999999999998,-0.16374,-0.11229000000000001,-0.55535,-2.2993,2.0104,-0.5334300000000001,-0.46076000000000006,0.85369,-0.46486000000000005,-0.7176600000000001,3
-1.1017,0.5655600000000001,-0.9799700000000001,-1.0611,-1.2375,-0.73441,1.3895,3.3958,7.6771,-0.7775,-0.8507899999999999,1.2025,6.8302,0.5526,7.4965,-1.2118,-0.15830999999999998,-1.8914,-2.562,-0.28811,-0.37028,0.020912,0.085428,-0.4775,-0.47588,-0.9004,-1.6525,-0.11823,-0.26188,-0.045005,-0.67335,0.5526,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.39099,-0.6078,-0.3679,-0.26431,-0.38611999999999996,-0.16374,-0.11229000000000001,-0.57834,0.8382200000000001,-0.5454100000000001,-0.55678,-0.4899,-0.78459,-0.32769000000000004,0.8902700000000001,6
-0.47565,0.43977,-0.5089199999999999,-0.35475999999999996,-0.43549,-0.61817,0.62963,-0.28157,-0.22995,2.3525,1.2359,1.3608,0.40439,0.6520199999999999,-0.11513,0.57901,-0.1572,0.58673,0.40248,0.9942200000000001,0.080881,0.020912,-0.004072,-0.30438000000000004,0.16641,0.18967,0.24628000000000003,-0.088506,0.12237,-0.24266999999999997,-0.67335,0.6520199999999999,0.050869,-0.22559,-0.22077,-0.22369,-0.26602,-0.26121,-0.22224000000000002,-0.26431,-0.26418,-0.16374,0.026975,-0.55423,0.004867,-0.25487,-0.5323,-0.45935,-0.53923,-0.30315,0.63568,6
2.0094,0.83152,0.8770100000000001,0.7898,0.56239,3.2304,-1.7638,-0.82637,-0.70995,-0.36924,2.3809,-0.35436,-0.052022000000000006,-1.7339,-0.30881,-1.3886,0.085388,0.58673,0.41921,-0.28811,-0.47803,0.46166,-1.3045,0.9651200000000001,-0.31963,0.18967,-0.57327,-0.073664,-0.32609,0.44915,1.916,-1.7339,-0.09248200000000001,-0.22559,6.3884,4.0209,3.6376,2.9504,3.5314,-0.26431,3.6117,-0.16374,-0.11229000000000001,2.4111,0.99018,-0.5454100000000001,2.4793,2.8172,2.2579,-0.46486000000000005,-2.1318,4
1.3865,0.83152,-0.23965999999999998,1.1608,0.9231600000000001,0.76381,-1.121,-0.55397,-0.53969,-0.23315999999999998,1.3207,-0.33852,-0.18291,-1.4854,-0.11793,-0.8167800000000001,-0.035151,1.5308,2.1745,1.8491,1.1143,0.38821,-0.73695,0.24381,-0.71591,0.25871,0.37169,-0.085198,-0.09150599999999999,-0.44033,2.1686,-1.4854,-0.09248200000000001,0.5974,-0.42105,-0.35231999999999997,-0.035155,0.28881,0.033247000000000006,1.028,-0.029822,-0.16374,-0.11229000000000001,-0.54113,0.99018,-0.46236000000000005,-0.53159,-0.45847,-0.75934,-0.25685,0.8432,4
1.6811,0.8222700000000001,2.342,2.086,1.8265,-0.48433999999999994,-1.4379,-0.14537,-0.63645,-0.23315999999999998,-0.037146,-0.29103,-0.33651,0.75143,-0.22898000000000002,-1.2463,-0.15829000000000001,-1.7734,-0.073402,-0.28811,-0.45435,-1.081,-1.1332,-0.4775,-0.42535,-0.75826,-0.45907,-0.11823,-0.28379,-0.44033,-0.67335,0.75143,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.41853,-0.65677,-0.37137,-0.26431,-0.41368999999999995,-0.16374,-0.11229000000000001,2.0611,0.98261,2.989,1.9716,-0.4899,1.7525,0.071661,-1.7868,6
