V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,class
7036.150365,7036.146070999999,7036.140764,7036.134204000001,7036.126095999999,7036.116074,7036.103687000001,7036.088375,7036.069451,7036.046059,7036.017147,7035.981411,7035.93724,7035.882643999999,7035.815162000001,7035.731753,7035.628656999999,7035.501229,7035.343723999999,7035.1490459999995,7034.908418000001,7034.610998,7034.2433790000005,7033.788995,7033.227366,7032.533181,7031.675152,7030.61461,7029.303757,7027.683513,7025.680856999999,7023.205529999999,7020.145970999999,7016.36429,7011.690049,7005.912584000001,6998.771512,6989.944990000001,6979.035215000001,6965.550495,6948.8830849999995,6928.281801,6902.818163,6871.3445489999995,6832.442472,6784.358653,6724.925998999999,6651.465937,6560.667691,6448.43907,6309.722037,6138.264744,5926.339774,5664.39587,5340.627465,4940.442624,4445.805395,4940.442624,5340.627465,5664.39587,5926.339774,6138.264744,6309.722037,6448.43907,6560.667691,6651.465937,6724.925998999999,6784.358653,6832.442472,6871.3445489999995,6902.818163,6928.281801,6948.8830849999995,6965.550495,6979.035215000001,6989.944990000001,6998.771512,7005.912584000001,7011.690049,7016.36429,7020.145970999999,7023.205529999999,7025.680856999999,7027.683513,7029.303757,7030.61461,7031.675152,7032.533181,7033.227366,7033.788995,7034.2433790000005,7034.610998,7034.908418000001,7035.1490459999995,7035.343723999999,7035.501229,7035.628656999999,7035.731753,7035.815162000001,7035.882643999999,1
123.688676,123.68868300000001,123.68869199999999,123.688703,123.688718,123.68873700000002,123.68876100000001,123.688791,123.68883000000001,123.688879,123.688942,123.689021,123.689123,123.689252,123.689416,123.689625,123.68988999999999,123.690228,123.69065800000001,123.69120500000001,123.6919,123.69278500000001,123.69391100000001,123.69534399999999,123.697167,123.69948600000001,123.702436,123.706189,123.71096399999999,123.71704,123.724769,123.734603,123.74711299999998,123.76303,123.78328,123.80904299999999,123.841821,123.883521,123.936575,124.00407299999999,124.089946,124.199199,124.338196,124.51503400000001,124.740016,125.02624899999999,125.390409,125.853711,126.443146,127.193055,128.147125,129.360939,130.90521299999997,132.869913,135.3695,138.549597,142.595471,138.549597,135.3695,132.869913,130.90521299999997,129.360939,128.147125,127.193055,126.443146,125.853711,125.390409,125.02624899999999,124.740016,124.51503400000001,124.338196,124.199199,124.089946,124.00407299999999,123.936575,123.883521,123.841821,123.80904299999999,123.78328,123.76303,123.74711299999998,123.734603,123.724769,123.71704,123.71096399999999,123.706189,123.702436,123.69948600000001,123.697167,123.69534399999999,123.69391100000001,123.69278500000001,123.6919,123.69120500000001,123.69065800000001,123.690228,123.68988999999999,123.689625,123.689416,123.689252,2
115445.84300000001,115445.7732,115445.6909,115445.5938,115445.4792,115445.3441,115445.1846,115444.9965,115444.7745,115444.5127,115444.2038,115443.8393,115443.4094,115442.9021,115442.3037,115441.5977,115440.7648,115439.7821,115438.6228,115437.2551,115435.6415,115433.7378,115431.4919,115428.8423,115425.7164,115422.0286,115417.6778,115412.5448,115406.4892,115399.3449,115390.9163,115380.9726,115369.2413,115355.4011,115339.0728,115319.8094,115297.0829,115270.2711,115238.6393,115201.3213,115157.2946,115105.3535,115044.0751,114971.7808,114886.4905,114785.8678,114667.1565,114527.1048,114361.8766,114166.9458,113936.9729,113665.6586,113345.571,112967.9423,112522.4286,111996.8264,111376.7384,110645.1792,109782.1101,108763.89,107562.6278,106145.4187,104473.4426,102500.9009,100173.76199999999,97428.28111,94189.25424,90367.9583,85859.7207,80541.05225,74266.26447000001,66863.47899,58129.91941,66863.47899,74266.26447000001,80541.05225,85859.7207,90367.9583,94189.25424,97428.28111,100173.76199999999,102500.9009,104473.4426,106145.4187,107562.6278,108763.89,109782.1101,110645.1792,111376.7384,111996.8264,112522.4286,112967.9423,113345.571,113665.6586,113936.9729,114166.9458,114361.8766,114527.1048,114667.1565,114785.8678,1
12.031941,12.031888,12.031822,12.031739,12.031637,12.031509,12.031349,12.031151,12.030903,12.030595,12.03021,12.029731,12.029133,12.028389,12.027461,12.026305,12.024863999999999,12.023067999999999,12.02083,12.01804,12.014564,12.010231,12.004831,11.998102000000001,11.989714999999999,11.979263000000001,11.966236,11.950001,11.929768,11.904551,11.873125,11.833958,11.785146000000001,11.724312,11.648496000000002,11.554008,11.436249,11.289488,11.106583,10.878632000000001,10.594541,10.240484,9.799228999999999,9.249302,8.563937,7.70978,8.563937,9.249302,9.799228999999999,10.240484,10.594541,10.878632000000001,11.106583,11.289488,11.436249,11.554008,11.648496000000002,11.724312,11.785146000000001,11.833958,11.873125,11.904551,11.929768,11.950001,11.966236,11.979263000000001,11.989714999999999,11.998102000000001,12.004831,12.010231,12.014564,12.01804,12.02083,12.023067999999999,12.024863999999999,12.026305,12.027461,12.028389,12.029133,12.029731,12.03021,12.030595,12.030903,12.031151,12.031349,12.031509,12.031637,12.031739,12.031822,12.031888,12.031941,12.031983,12.032017,12.032045,12.032067,12.032084,12.032099,12.032110000000001,12.032119,12.032126,1
254.998407,254.999317,255.000444,255.00183900000002,255.003566,255.005704,255.00835099999998,255.01162799999997,255.01568500000002,255.020707,255.026924,255.03462000000002,255.044148,255.05594399999998,255.07054700000003,255.088625,255.11100499999998,255.138711,255.17301,255.21547200000003,255.268038,255.33311400000002,255.413677,255.513411,255.63688,255.78973100000002,255.978958,256.213215,256.50322,256.862239,257.306696,257.856922,258.53809,259.38135800000003,260.425303,261.71768199999997,263.317615,265.298294,267.750325,270.78587999999996,274.54382200000003,279.196063,284.955423,292.08537,300.91207,311.83930899999996,325.366962,342.11386699999997,325.366962,311.83930899999996,300.91207,292.08537,284.955423,279.196063,274.54382200000003,270.78587999999996,267.750325,265.298294,263.317615,261.71768199999997,260.425303,259.38135800000003,258.53809,257.856922,257.306696,256.862239,256.50322,256.213215,255.978958,255.78973100000002,255.63688,255.513411,255.413677,255.33311400000002,255.268038,255.21547200000003,255.17301,255.138711,255.11100499999998,255.088625,255.07054700000003,255.05594399999998,255.044148,255.03462000000002,255.026924,255.020707,255.01568500000002,255.01162799999997,255.00835099999998,255.005704,255.003566,255.00183900000002,255.000444,254.999317,254.998407,254.997671,254.997077,254.996598,254.99621000000002,254.995897,2
33255.65234,33255.65569,33255.65986,33255.66508,33255.6716,33255.67975,33255.68993,33255.70265,33255.71853,33255.73838,33255.76318,33255.79417,33255.83288,33255.881239999995,33255.941660000004,33256.01716,33256.111469999996,33256.22931,33256.37653,33256.56047,33256.79027,33257.07738,33257.436089999996,33257.88424,33258.44415,33259.14369,33260.017660000005,33261.10959,33262.4738,33264.178210000005,33266.30764,33268.968089999995,33272.29197,33276.44473,33281.63306,33288.1152,33296.213789999994,33306.33192,33318.97319,33334.76682,33354.498889999995,33379.15154,33409.9518,33448.43271,33496.50957,33556.575339999996,33631.619660000004,33725.37775,33842.51623,33988.86546,34171.70971,34400.14972,34685.55567,35042.13313,35487.6301,36044.220369999995,36739.60721,37608.40225,38693.84817,40049.97108,41744.26953,43861.07415,41744.26953,40049.97108,38693.84817,37608.40225,36739.60721,36044.220369999995,35487.6301,35042.13313,34685.55567,34400.14972,34171.70971,33988.86546,33842.51623,33725.37775,33631.619660000004,33556.575339999996,33496.50957,33448.43271,33409.9518,33379.15154,33354.498889999995,33334.76682,33318.97319,33306.33192,33296.213789999994,33288.1152,33281.63306,33276.44473,33272.29197,33268.968089999995,33266.30764,33264.178210000005,33262.4738,33261.10959,33260.017660000005,33259.14369,33258.44415,33257.88424,2
628.157376,628.1573639999999,628.15735,628.157332,628.1573089999999,628.157281,628.157247,628.157204,628.15715,628.1570839999999,628.1570019999999,628.156901,628.156775,628.156618,628.156424,628.156183,628.155884,628.155513,628.1550530000001,628.154482,628.153774,628.1528950000001,628.151804,628.150451,628.148773,628.14669,628.144106,628.1409,628.136922,628.131987,628.125864,628.118267,628.108841,628.097146,628.082637,628.064635,628.0422990000001,628.014587,627.980205,627.937547,627.88462,627.818954,627.73748,627.636396,627.510979,627.355374,627.162313,626.922781,626.62559,626.256864,625.7993809999999,625.231779,624.527549,623.653805,622.569742,621.224736,619.555974,617.4855259999999,614.916702,611.7295389999999,607.7751969999999,602.869008,596.781854,589.229468,579.859152,568.2333160000001,553.809035,535.912697,513.7085480000001,486.159656,513.7085480000001,535.912697,553.809035,568.2333160000001,579.859152,589.229468,596.781854,602.869008,607.7751969999999,611.7295389999999,614.916702,617.4855259999999,619.555974,621.224736,622.569742,623.653805,624.527549,625.231779,625.7993809999999,626.256864,626.62559,626.922781,627.162313,627.355374,627.510979,627.636396,627.73748,627.818954,627.88462,627.937547,1
3062.807561,3062.80756,3062.807558,3062.8075559999997,3062.807553,3062.80755,3062.807545,3062.807539,3062.807531,3062.807521,3062.807508,3062.807491,3062.8074690000003,3062.80744,3062.8074030000002,3062.807354,3062.8072899999997,3062.8072079999997,3062.8071,3062.806961,3062.806779,3062.8065420000003,3062.806235,3062.805835,3062.805314,3062.804637,3062.803756,3062.80261,3062.801119,3062.79918,3062.796657,3062.793376,3062.789107,3062.783553,3062.776329,3062.766932,3062.754708,3062.738805,3062.718118,3062.6912079999997,3062.6562010000002,3062.610663,3062.5514239999998,3062.474363,3062.3741170000003,3062.243712,3062.0740739999997,3061.8533989999996,3061.566334,3061.192903,3060.707123,3060.075194,3059.253146,3058.1837800000003,3056.7926899999998,3054.9830829999996,3052.629046,3049.566785,3045.583226,3040.4011920000003,3033.6601170000004,3024.890953,3013.4835399999997,2998.644147,2979.340244,2954.228659,2921.562121,2879.067684,2823.7885690000003,2751.878442,2658.333772,2536.6456949999997,2378.347116,2172.423574,1904.5468460000002,1556.07799,1904.5468460000002,2172.423574,2378.347116,2536.6456949999997,2658.333772,2751.878442,2823.7885690000003,2879.067684,2921.562121,2954.228659,2979.340244,2998.644147,3013.4835399999997,3024.890953,3033.6601170000004,3040.4011920000003,3045.583226,3049.566785,3052.629046,3054.9830829999996,3056.7926899999998,3058.1837800000003,3059.253146,3060.075194,1
89901.7277,89910.0932,89920.40748,89933.1245,89948.80401,89968.13611,89991.9717,90021.35987999999,90057.59414,90102.26931,90157.35173,90225.2658,90309.0007,90412.24197,90539.53366,90696.47843999999,90889.98408,91128.56757999999,91422.72998999999,91785.41863,92232.59693,92783.94708,93463.7363,94301.88495,95335.28344,96609.41593999999,98180.36235,100117.2666,98180.36235,96609.41593999999,95335.28344,94301.88495,93463.7363,92783.94708,92232.59693,91785.41863,91422.72998999999,91128.56757999999,90889.98408,90696.47843999999,90539.53366,90412.24197,90309.0007,90225.2658,90157.35173,90102.26931,90057.59414,90021.35987999999,89991.9717,89968.13611,89948.80401,89933.1245,89920.40748,89910.0932,89901.7277,89894.94277000001,89889.43978,89884.97653,89881.35656,89878.42053999999,89876.03926,89874.10789,89872.54144,89871.27095,89870.24051,89869.40475,89868.72691,89868.17713,89867.73122999999,89867.36958,89867.07626,89866.83836000001,89866.64541,89866.48891,89866.36198,89866.25904,89866.17554,89866.10782,89866.0529,89866.00835,89865.97222000001,89865.94292,89865.91915,89865.89987000001,89865.88424,89865.87156,89865.86127000001,89865.85293,89865.84616,89865.84068,89865.83623,89865.83262,89865.82969,89865.82731000001,89865.82539,89865.82383,89865.82256,89865.82153,89865.8207,89865.82002,2
22.204874,22.20488,22.204886,22.204893,22.204901,22.204911,22.204922,22.204936,22.204952,22.20497,22.204992,22.205018,22.205048,22.205083,22.205125,22.205173000000002,22.20523,22.205297,22.205376,22.205468,22.205576999999998,22.205704,22.205853,22.206028,22.206234,22.206475,22.206757999999997,22.20709,22.20748,22.207938000000002,22.208475,22.209104999999997,22.209845,22.210713000000002,22.211732,22.212928,22.214332000000002,22.215979,22.217912,22.220181,22.222844,22.22597,22.229638,22.233943,22.238996,22.244926,22.251886,22.260054999999998,22.269642,22.280893,22.294098,22.309597,22.327786,22.349134,22.374188,22.403594000000002,22.438105,22.478609,22.526146,22.581937,22.647417,22.724266,22.814459,22.920314,23.04455,23.190359,23.361485000000002,23.562327,23.798044,24.074691,24.399375,24.780438,25.22767,24.780438,24.399375,24.074691,23.798044,23.562327,23.361485000000002,23.190359,23.04455,22.920314,22.814459,22.724266,22.647417,22.581937,22.526146,22.478609,22.438105,22.403594000000002,22.374188,22.349134,22.327786,22.309597,22.294098,22.280893,22.269642,22.260054999999998,22.251886,22.244926,2
58.99893,58.993479,58.98684,58.978754,58.968906999999994,58.956913,58.942306,58.924515,58.902848,58.876459,58.84431899999999,58.805175,58.7575,58.699436999999996,58.628719999999994,58.542592000000006,58.437695,58.309939,58.15434200000001,57.964837,57.734035,57.452936,57.110579,56.693615,56.185786,55.567289,54.814009,53.896572,52.779206,51.418341999999996,49.760915999999995,47.7423,45.283783,42.289502,38.642702,34.201184000000005,38.642702,42.289502,45.283783,47.7423,49.760915999999995,51.418341999999996,52.779206,53.896572,54.814009,55.567289,56.185786,56.693615,57.110579,57.452936,57.734035,57.964837,58.15434200000001,58.309939,58.437695,58.542592000000006,58.628719999999994,58.699436999999996,58.7575,58.805175,58.84431899999999,58.876459,58.902848,58.924515,58.942306,58.956913,58.968906999999994,58.978754,58.98684,58.993479,58.99893,59.00340500000001,59.00708,59.010096999999995,59.012575,59.014609,59.016279000000004,59.01765,59.018776,59.019701,59.02046,59.021083,59.021595,59.022015,59.02236,59.022643,59.022876000000004,59.023067000000005,59.023223,59.023352,59.023458,59.023545,59.023616000000004,59.023674,59.023722,59.023762,59.023793999999995,59.023821,59.02384300000001,59.023861,1
2.626667,2.6266990000000003,2.6267400000000003,2.62679,2.626853,2.626932,2.627031,2.627154,2.627308,2.6275009999999996,2.627743,2.628045,2.628423,2.6288970000000003,2.629489,2.630229,2.6311560000000003,2.632315,2.6337650000000004,2.63558,2.63785,2.64069,2.644244,2.648689,2.654251,2.66121,2.669916,2.6808080000000003,2.694435,2.7114849999999997,2.732815,2.7595009999999998,2.7928889999999997,2.83466,2.886921,2.9523040000000003,3.034106,3.136448,3.2644889999999998,3.4246830000000004,3.6251010000000004,3.4246830000000004,3.2644889999999998,3.136448,3.034106,2.9523040000000003,2.886921,2.83466,2.7928889999999997,2.7595009999999998,2.732815,2.7114849999999997,2.694435,2.6808080000000003,2.669916,2.66121,2.654251,2.648689,2.644244,2.64069,2.63785,2.63558,2.6337650000000004,2.632315,2.6311560000000003,2.630229,2.629489,2.6288970000000003,2.628423,2.628045,2.627743,2.6275009999999996,2.627308,2.627154,2.627031,2.626932,2.626853,2.62679,2.6267400000000003,2.6266990000000003,2.626667,2.626642,2.626621,2.626605,2.626591,2.6265810000000003,2.626573,2.626566,2.626561,2.6265560000000003,2.626553,2.62655,2.626548,2.626546,2.626545,2.626544,2.626543,2.6265419999999997,2.626541,2.626541,2
20.69613,20.696728,20.69746,20.698359,20.699462,20.700815,20.702474,20.704508999999998,20.707005,20.710067000000002,20.713822,20.718429,20.724079,20.73101,20.739512,20.74994,20.762729999999998,20.77842,20.797664,20.821270000000002,20.850224,20.88574,20.929303,20.982738,21.048282,21.128678,21.227292000000002,21.348252,21.496622,21.678613000000002,21.901844,22.175659,22.511521,22.92349,23.428813,24.048643,24.808928,25.741495,26.885384000000002,28.288481,30.009524,28.288481,26.885384000000002,25.741495,24.808928,24.048643,23.428813,22.92349,22.511521,22.175659,21.901844,21.678613000000002,21.496622,21.348252,21.227292000000002,21.128678,21.048282,20.982738,20.929303,20.88574,20.850224,20.821270000000002,20.797664,20.77842,20.762729999999998,20.74994,20.739512,20.73101,20.724079,20.718429,20.713822,20.710067000000002,20.707005,20.704508999999998,20.702474,20.700815,20.699462,20.698359,20.69746,20.696728,20.69613,20.695643,20.695246,20.694922000000002,20.694658,20.694443,20.694267,20.694124,20.694008,20.693913000000002,20.693835,20.693772,20.693721,20.693679,20.693644,20.693616,20.693594,20.693575,20.69356,20.693548,2
3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190914,3.190913,3.190913,3.190913,3.190913,3.190913,3.190912,3.190912,3.1909110000000003,3.1909099999999997,3.190909,3.1909080000000003,3.190906,3.190904,3.1909009999999998,3.190897,3.190893,3.190887,3.19088,3.190871,3.190859,3.190845,3.190826,3.190803,3.190773,3.1907349999999997,3.190687,3.190627,3.19055,3.1904529999999998,3.190329,3.190173,3.189975,3.189724,3.189406,3.189003,3.1884930000000002,3.187846,3.187026,3.185987,3.18467,3.183002,3.180888,3.178209,3.174814,3.170512,3.165061,3.158153,3.1493990000000003,3.138307,3.12425,3.1064380000000003,3.083866,3.055263,3.019017,2.973087,2.914885,2.8411310000000003,2.7476700000000003,2.629236,2.7476700000000003,2.8411310000000003,2.914885,2.973087,3.019017,3.055263,3.083866,3.1064380000000003,3.12425,3.138307,3.1493990000000003,3.158153,3.165061,3.170512,1
403.980695,403.98015899999996,403.979529,403.978788,403.977916,403.976891,403.975685,403.974267,403.972599,403.970637,403.96833,403.965616,403.962424,403.95867000000004,403.954254,403.949061,403.942953,403.935768,403.927319,403.917381,403.905692,403.89194399999997,403.875775,403.856758,403.83439,403.808083,403.77714100000003,403.74074900000005,403.697946,403.647604,403.588394,403.518754,403.436847,403.340512,403.22720699999996,403.093943,402.937205,402.752858,402.536037,402.281023,401.981088,401.628319,401.21341,400.725414,400.151457,399.476397,398.682424,397.748592,396.650265,395.35846499999997,393.839114,392.052128,389.950362,387.478368,384.570929,381.151342,377.129391,372.398969,366.835277,360.291535,352.595106,343.54294300000004,332.896231,320.374089,305.646158,288.32388599999996,267.950277,288.32388599999996,305.646158,320.374089,332.896231,343.54294300000004,352.595106,360.291535,366.835277,372.398969,377.129391,381.151342,384.570929,387.478368,389.950362,392.052128,393.839114,395.35846499999997,396.650265,397.748592,398.682424,399.476397,400.151457,400.725414,401.21341,401.628319,401.981088,402.281023,402.536037,402.752858,402.937205,403.093943,403.22720699999996,403.340512,1
7751.286229,7751.295784999999,7751.307351,7751.321349,7751.338291,7751.358797,7751.383615000001,7751.413654000001,7751.45001,7751.4940129999995,7751.5472709999995,7751.61173,7751.689745999999,7751.784170999999,7751.898456,7752.036778,7752.204192,7752.406818,7752.652059999999,7752.948882,7753.3081329999995,7753.742943000001,7754.269204000001,7754.906151,7755.677062000001,7756.610114,7757.739409000001,7759.106220999999,7760.760506999999,7762.762728,7765.186062999999,7768.119084,7771.668987999999,7775.965520999999,7781.165717,7787.459637000001,7795.077318000001,7804.297178,7815.456192000001,7828.962212,7845.308868000001,7865.093614,7889.039559999999,7918.021906,7953.099926000001,7995.555684999999,8046.9408969999995,8109.133636,8184.406983,8275.512098000001,8385.778778,8519.237154999999,8680.764991,8876.265959,9112.885414,9399.271549,9112.885414,8876.265959,8680.764991,8519.237154999999,8385.778778,8275.512098000001,8184.406983,8109.133636,8046.9408969999995,7995.555684999999,7953.099926000001,7918.021906,7889.039559999999,7865.093614,7845.308868000001,7828.962212,7815.456192000001,7804.297178,7795.077318000001,7787.459637000001,7781.165717,7775.965520999999,7771.668987999999,7768.119084,7765.186062999999,7762.762728,7760.760506999999,7759.106220999999,7757.739409000001,7756.610114,7755.677062000001,7754.906151,7754.269204000001,7753.742943000001,7753.3081329999995,7752.948882,7752.652059999999,7752.406818,7752.204192,7752.036778,7751.898456,7751.784170999999,7751.689745999999,7751.61173,2
1778.045363,1778.048065,1778.051292,1778.0551469999998,1778.0597489999998,1778.0652469999998,1778.0718120000001,1778.079652,1778.089016,1778.1001989999997,1778.113554,1778.129504,1778.1485530000002,1778.171302,1778.1984699999998,1778.230917,1778.2696670000003,1778.3159449999998,1778.371213,1778.4372190000001,1778.5160469999998,1778.6101899999999,1778.7226210000001,1778.856895,1779.0172539999999,1779.208766,1779.437484,1779.710634,1780.03685,1780.426439,1780.8917149999997,1781.44738,1782.1109940000001,1782.90353,1783.850031,1784.9804100000001,1786.3303879999999,1787.942628,1789.8680780000002,1792.1675870000001,1794.913823,1798.193571,1802.110479,1806.788327,1812.374943,1819.046875,1827.014968,1836.531027,1847.895776,1861.468363,1877.677706,1897.0360469999998,1920.155146,1947.765607,1980.7399699999999,2020.120284,2067.1510359999997,2123.318483,2190.397616,2123.318483,2067.1510359999997,2020.120284,1980.7399699999999,1947.765607,1920.155146,1897.0360469999998,1877.677706,1861.468363,1847.895776,1836.531027,1827.014968,1819.046875,1812.374943,1806.788327,1802.110479,1798.193571,1794.913823,1792.1675870000001,1789.8680780000002,1787.942628,1786.3303879999999,1784.9804100000001,1783.850031,1782.90353,1782.1109940000001,1781.44738,1780.8917149999997,1780.426439,1780.03685,1779.710634,1779.437484,1779.208766,1779.0172539999999,1778.856895,1778.7226210000001,1778.6101899999999,1778.5160469999998,1778.4372190000001,1778.371213,1778.3159449999998,2
89739.17636,89739.2086,89739.24803,89739.29627,89739.35527999999,89739.42748,89739.51581,89739.62387000001,89739.75607,89739.91781,89740.11567,89740.35772999999,89740.65386,89741.01615,89741.45937000001,89742.0016,89742.66496000001,89743.47651000001,89744.46935,89745.68397,89747.16992999999,89748.98783,89751.21184,89753.93266,89757.26129,89761.33349,89766.31537000001,89772.41016,89779.86645,89788.9884,89800.14809,89813.80072,89830.50321,89850.93684,89875.93512000001,89906.51775,89943.93217999999,89989.70459,90045.70205,90114.20872000001,90198.01901,90300.5516,90425.98883,90579.44734,90767.18677999999,90996.86512999999,91277.85107,91621.60615,92042.15229,92556.64378,93186.06696,93956.09629,94898.14163,96050.62943,97460.57022000001,99185.47612,101295.7069,103877.3397,107035.6807,110899.56,107035.6807,103877.3397,101295.7069,99185.47612,97460.57022000001,96050.62943,94898.14163,93956.09629,93186.06696,92556.64378,92042.15229,91621.60615,91277.85107,90996.86512999999,90767.18677999999,90579.44734,90425.98883,90300.5516,90198.01901,90114.20872000001,90045.70205,89989.70459,89943.93217999999,89906.51775,89875.93512000001,89850.93684,89830.50321,89813.80072,89800.14809,89788.9884,89779.86645,89772.41016,89766.31537000001,89761.33349,89757.26129,89753.93266,89751.21184,89748.98783,89747.16992999999,89745.68397,2
33.765951,33.73842,33.703241,33.658291999999996,33.600858,33.527471999999996,33.433703,33.313889,33.160796000000005,32.965182,32.715235,32.395865,31.987789000000003,31.466369,30.800123,29.948826,28.861079999999998,27.471209,25.695298,23.426123999999998,25.695298,27.471209,28.861079999999998,29.948826,30.800123,31.466369,31.987789000000003,32.395865,32.715235,32.965182,33.160796000000005,33.313889,33.433703,33.527471999999996,33.600858,33.658291999999996,33.703241,33.73842,33.765951,33.787498,33.804361,33.817558,33.827887,33.83597,33.842296000000005,33.847246999999996,33.851122,33.854155,33.856528000000004,33.858385,33.859839,33.860977,33.861867,33.862564,33.863109,33.863535999999996,33.86387,33.864132,33.864336,33.864496,33.864622,33.86472,33.864796999999996,33.864857,33.864903999999996,33.864940000000004,33.864969,33.864992,33.865009,33.865023,33.865034,33.865041999999995,33.865049,33.865054,33.865058000000005,33.865061,33.865064000000004,33.865066,33.865066999999996,33.865069,33.865069,33.86507,33.865071,33.865071,33.865072,33.865072,33.865072,33.865072,33.865072,33.865072,33.865072999999995,33.865072999999995,33.865072999999995,33.865072999999995,33.865072999999995,33.865072999999995,33.865072999999995,33.865072999999995,33.865072999999995,33.865072999999995,1
22.694958,22.694957000000002,22.694957000000002,22.694957000000002,22.694956,22.694955,22.694955,22.694954,22.694952999999998,22.694951,22.69495,22.694948,22.694945,22.694942,22.694938,22.694934,22.694928,22.694922000000002,22.694913,22.694903,22.694891000000002,22.694876,22.694858,22.694835,22.694808,22.694774,22.694733,22.694682999999998,22.694622,22.694548,22.694457,22.694345000000002,22.694209,22.694043,22.693839,22.693591,22.693288,22.692917,22.692464,22.69191,22.691233999999998,22.690407999999998,22.689398,22.688164,22.686657,22.684815,22.682565,22.679814999999998,22.676454999999997,22.672349,22.667333,22.661204,22.653715,22.644565,22.633384,22.619723,22.603031,22.582635,22.557714,22.527265,22.490059,22.444599,22.389054,22.321184,22.238257,22.136931,22.013125,21.86185,21.677013,21.451167,21.175214,20.838037,20.426053,19.922664,19.307591,18.556054999999997,17.63778,16.515772,15.144831,16.515772,17.63778,18.556054999999997,19.307591,19.922664,20.426053,20.838037,21.175214,21.451167,21.677013,21.86185,22.013125,22.136931,22.238257,22.321184,22.389054,22.444599,22.490059,22.527265,22.557714,22.582635,1
35.389893,35.367017,35.339684999999996,35.307029,35.268012,35.221395,35.165696999999994,35.099151,35.019641,34.924645,34.811144,34.675534000000006,34.513509,34.319924,34.08863,33.812283,33.482107,33.087617,32.616284,32.053141,31.380304,30.576407,29.615920000000003,30.576407,31.380304,32.053141,32.616284,33.087617,33.482107,33.812283,34.08863,34.319924,34.513509,34.675534000000006,34.811144,34.924645,35.019641,35.099151,35.165696999999994,35.221395,35.268012,35.307029,35.339684999999996,35.367017,35.389893,35.409039,35.425064,35.438477,35.449702,35.459098,35.466962,35.473544,35.479052,35.483663,35.487522,35.490752,35.493455,35.495718,35.497611,35.499196000000005,35.500523,35.501633,35.502562,35.50334,35.503991,35.504536,35.504992,35.505373999999996,35.505693,35.505959999999995,35.506184000000005,35.506372,35.506528,35.50666,35.506769,35.506861,35.506938,35.507003000000005,35.507056,35.507102,35.507139,35.507171,35.507197,35.507219,35.507238,35.507253000000006,35.507265999999994,35.507277,35.507286,35.507294,35.5073,35.507306,35.50731,35.507314,35.507317,35.50732,35.507321999999995,35.507324,35.507325,35.507327000000004,1
1639.579765,1639.578089,1639.575933,1639.573161,1639.569595,1639.565009,1639.55911,1639.551525,1639.541769,1639.5292220000001,1639.513085,1639.4923310000001,1639.4656400000001,1639.431313,1639.387164,1639.330384,1639.257359,1639.163442,1639.042655,1638.887311,1638.687523,1638.430575,1638.1001130000002,1637.675107,1637.1285050000001,1636.425519,1635.521409,1634.358631,1632.863181,1630.9398800000001,1628.46632,1625.285071,1621.193663,1615.931696,1609.164273,1600.460681,1589.2669779999999,1574.870741,1556.35572,1532.543524,1501.918626,1462.531899,1411.8765740000001,1346.7286869999998,1262.941896,1346.7286869999998,1411.8765740000001,1462.531899,1501.918626,1532.543524,1556.35572,1574.870741,1589.2669779999999,1600.460681,1609.164273,1615.931696,1621.193663,1625.285071,1628.46632,1630.9398800000001,1632.863181,1634.358631,1635.521409,1636.425519,1637.1285050000001,1637.675107,1638.1001130000002,1638.430575,1638.687523,1638.887311,1639.042655,1639.163442,1639.257359,1639.330384,1639.387164,1639.431313,1639.4656400000001,1639.4923310000001,1639.513085,1639.5292220000001,1639.541769,1639.551525,1639.55911,1639.565009,1639.569595,1639.573161,1639.575933,1639.578089,1639.579765,1639.5810689999998,1639.5820820000001,1639.58287,1639.5834830000001,1639.583959,1639.5843300000001,1639.5846179999999,1639.584842,1639.585016,1639.585151,1639.585256,1
