F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,class
-0.054866,-0.330495,-3.210528,-0.26745599999999997,0.261718,-0.266459,0.182426,1.24641,0.344717,-0.218029,F
-0.030177999999999996,0.391814,0.21784499999999998,-0.07332999999999999,0.261718,-1.512204,0.408929,-2.9054580000000003,-3.054063,-1.421914,G
-0.190648,-0.063555,0.44189799999999996,1.289493,0.261718,-0.058835000000000005,-1.063338,0.059973,0.500624,0.731422,E
-0.079554,-0.17347100000000001,0.367214,0.32450100000000004,0.261718,1.9343580000000002,1.2016870000000002,-1.025736,-0.247731,1.109579,F
0.10560399999999999,-0.377602,0.260522,0.107578,0.261718,0.273364,0.371178,0.34965100000000005,-0.029461,0.160876,F
1.0437370000000001,-0.401156,0.47390600000000005,0.506215,0.261718,0.024215,-0.006326,0.544077,-0.87136,0.147519,A
0.080916,0.164129,0.19295,0.8190069999999999,0.261718,0.10726500000000001,0.710932,0.608963,-0.715453,-0.170603,A
-0.00549,0.36040900000000003,0.28186,-0.213479,-1.168333,-0.9723809999999999,0.031425,1.059964,0.812439,-0.7842819999999999,E
-3.498799,-0.03215,-2.481465,-0.333876,-4.9222150000000005,1.4360600000000001,0.937434,-0.833407,-0.247731,0.856699,A
-0.10424100000000001,-0.197025,0.22140100000000001,0.17367,0.261718,1.103861,-0.157328,-0.41504399999999997,-0.341275,1.244621,F
-0.116585,-0.189174,0.694403,0.974792,0.708609,-0.9723809999999999,-1.554093,-1.037133,-0.497183,0.11935799999999999,Y
0.364825,-0.047852,-0.038216,0.327813,0.261718,-0.183409,0.220177,0.536039,0.095265,-0.16818,A
11.819916000000001,0.20338499999999998,0.395665,-2.941364,-0.9001979999999999,-0.764757,0.52218,0.568152,0.687713,-0.8561790000000001,H
0.29076199999999996,-0.26768600000000004,0.32453699999999996,-0.396177,-1.0789549999999999,-1.096956,0.031425,-0.601218,0.157628,-0.899228,A
-0.437525,-0.471816,0.463236,-0.545248,0.261718,1.685209,0.069175,-0.8853629999999999,0.157628,1.627624,E
-0.042522000000000004,-0.17347100000000001,0.644613,0.089437,-0.989576,-0.723232,-0.610333,0.055857000000000004,1.03071,-0.206275,Y
0.204355,0.038511000000000004,0.036468,0.655644,0.17234000000000002,0.356414,-0.119577,0.717787,0.219991,0.52335,A
0.278418,-0.3619,0.5023569999999999,-1.588745,0.261718,-1.096956,-0.157328,-1.478523,-0.715453,-0.803172,F
-0.017834,-0.44041199999999997,0.26763400000000004,1.39515,0.261718,0.647088,0.257927,0.840608,0.251173,0.560396,A
0.994361,-0.008597,-0.148465,0.8268840000000001,0.261718,1.560634,0.7864329999999999,-0.435896,-0.5283640000000001,1.043216,A
-0.030177999999999996,-0.189174,0.24273899999999998,-0.40879899999999997,0.261718,2.017408,0.446679,-2.449449,-2.087438,1.6654529999999999,F
0.056228999999999994,0.48602799999999996,0.10404000000000001,-0.053337999999999997,0.261718,-0.391033,0.371178,0.182349,0.656532,-0.431729,G
-0.017834,0.23479,-0.180472,0.6210319999999999,0.261718,0.439463,-0.119577,-0.295542,-0.621908,0.6069640000000001,F
-0.252367,0.06991499999999999,0.24629600000000001,0.52355,0.261718,-1.055431,-0.006326,1.778975,1.061891,-0.8458110000000001,E
-0.26471100000000003,-0.055704,-3.210528,0.413627,0.08296100000000001,-1.1800059999999999,-3.6303660000000004,-0.204076,-0.715453,-2.07869,X
-0.128929,0.572391,-0.031104000000000003,0.319399,0.261718,-0.183409,0.408929,0.330449,0.531806,-0.266309,G
0.10560399999999999,-0.189174,0.164499,-0.683757,0.261718,0.10726500000000001,0.937434,0.401976,0.18880999999999998,-0.285429,A
5.759087,-0.236281,0.37788299999999997,-2.104317,-1.79398,-0.266459,-0.119577,0.574346,0.032902,-0.048292,A
0.13029200000000002,0.533135,-0.045329,-0.942602,0.261718,-1.055431,0.371178,-0.137151,0.46944300000000005,-1.018284,G
0.167323,0.148427,0.278304,-0.289596,0.261718,1.602159,0.899684,-2.1403939999999997,-2.0562560000000003,1.0101360000000001,H
0.019197,-0.016447999999999997,0.32453699999999996,-0.20781,0.261718,-0.30798400000000004,-0.195078,-0.164372,0.594169,-0.076188,H
-0.116585,0.28189699999999995,0.335206,-0.518215,0.08296100000000001,-2.384226,1.2394379999999998,-1.430004,0.219991,-2.499896,D
-0.128929,-0.409007,0.17516800000000002,-0.256565,0.08296100000000001,0.730137,0.182426,0.320101,0.438262,0.689204,E
0.031541,0.140576,0.399221,-0.817372,0.261718,0.605563,0.7864329999999999,-0.22601500000000002,-0.029461,0.225154,H
0.229043,-0.181323,0.23206999999999997,-0.893459,0.261718,-0.764757,-0.044076,-0.7607550000000001,-0.37245700000000004,-0.556307,F
0.080916,0.20338499999999998,0.310311,0.26950999999999997,0.261718,-0.391033,0.371178,1.0344520000000001,1.061891,-0.422266,H
-0.5979949999999999,-0.071406,0.352988,0.220844,0.261718,0.564038,-0.195078,-1.0800020000000001,-0.154186,0.767093,E
-0.178304,-0.338346,0.45968000000000003,1.40246,0.797987,1.394535,-1.2898399999999999,0.066594,0.251173,2.4029979999999997,Y
0.24138600000000002,-0.11066199999999998,0.32453699999999996,-0.772226,0.261718,0.14879,0.597681,-1.03789,-0.185368,-0.068858,F
0.562327,-0.29909,0.068476,-0.58926,0.976743,-0.183409,-1.629594,-1.202843,0.40708,1.006255,I
0.15498,0.054213,0.164499,-0.048325,0.261718,-0.30798400000000004,0.333428,0.99931,0.562987,-0.340967,A
0.056228999999999994,-0.09496,0.228514,-0.658066,0.17234000000000002,-0.183409,0.144676,1.000378,0.064084,-0.120647,F
-0.10424100000000001,-0.197025,0.22140100000000001,0.17367,0.261718,0.813187,0.220177,0.31206300000000003,-0.060641999999999995,0.72349,F
-0.116585,-0.212727,-0.027547000000000002,-0.9279209999999999,0.351096,0.314889,0.597681,-0.45692299999999997,0.718895,0.073429,E
0.661077,-0.20487600000000003,-3.075385,0.47103599999999995,1.0661209999999999,-0.432558,-0.9878370000000001,-0.817137,-0.154186,0.329407,I
-0.301743,-0.314793,0.399221,0.77052,0.708609,0.439463,-1.2143389999999998,-0.001923,1.03071,1.3590360000000001,Y
0.907954,1.4674260000000001,0.37077,-1.242027,0.708609,-1.470679,-0.648083,0.388366,1.093072,-0.9014700000000001,I
-0.042522000000000004,0.540986,0.253409,-0.8363780000000001,0.261718,1.519109,-0.308329,-0.606596,-0.185368,1.734927,A
-0.32643,0.09346900000000001,-3.210528,0.6684140000000001,-0.095795,1.9343580000000002,-0.195078,0.6381640000000001,1.654339,2.052134,X
-0.06721,0.336855,0.22140100000000001,-0.311258,0.261718,-0.22493400000000002,0.295677,0.799176,0.344717,-0.240704,G
-0.054866,0.22693899999999997,0.32098000000000004,-0.905841,0.261718,-0.391033,0.6354310000000001,-1.1962030000000001,0.40708,-0.562407,H
-0.128929,-0.322644,0.288973,0.764881,0.261718,-0.474083,0.333428,0.680315,0.18880999999999998,-0.479793,F
-0.153617,9.65621,0.05425,0.56598,-1.0789549999999999,0.647088,0.55993,0.26096199999999997,0.31353600000000004,0.406463,F
-0.178304,0.258344,-0.12357,0.22830300000000003,0.08296100000000001,0.06573999999999999,0.408929,0.291094,-0.029461,-0.027111,F
-0.301743,-0.511072,0.463236,0.710665,0.261718,1.103861,0.371178,0.083078,0.46944300000000005,0.916624,E
-0.091897,-0.29909,0.562816,1.131322,0.440474,-0.515608,-1.5918430000000001,1.541563,1.155435,0.727962,Y
-0.128929,-0.22843000000000002,-3.210528,-0.892742,0.17234000000000002,0.688613,0.446679,-1.10334,-0.247731,0.48435200000000006,D
0.31545,-0.236281,0.37077,0.812174,0.261718,0.356414,0.408929,0.505771,0.282354,0.20063399999999998,A
0.438888,0.289748,0.14315999999999998,-0.282494,0.261718,0.356414,0.748682,-1.184146,-0.621908,0.025811,A
0.019197,0.038511000000000004,0.19295,0.323367,0.261718,0.439463,0.257927,-0.382659,0.18880999999999998,0.373179,F
0.327793,0.50173,0.050694,-1.0183010000000001,0.261718,-0.557133,1.050686,-0.018057,0.126447,-0.9020239999999999,G
-0.116585,-0.338346,-3.210528,-0.8658290000000001,-1.168333,-0.474083,-0.006326,0.600382,0.31353600000000004,-0.307152,A
0.031541,-0.346197,-0.009765000000000001,1.029902,0.08296100000000001,0.564038,0.484429,0.29041500000000003,0.31353600000000004,0.344488,A
-0.33877399999999996,-0.09496,0.527252,1.8572520000000001,-1.257711,1.0623360000000002,-1.440842,-0.191378,1.061891,2.183703,X
0.698109,-0.306942,-0.03466,0.06264199999999999,0.976743,-0.391033,-0.5725819999999999,-1.199387,0.905984,0.09772,I
0.266074,0.164129,0.11826500000000001,0.320234,0.261718,-0.058835000000000005,0.220177,0.550756,-0.310094,-0.04693,A
0.488263,-0.49537,0.111153,0.334258,0.976743,-0.474083,-1.931597,0.32746,1.46725,0.9297280000000001,I
0.266074,0.258344,-3.210528,-0.405994,0.261718,-0.432558,0.031425,0.769335,0.064084,-0.297074,A
0.13029200000000002,-0.46396499999999996,0.338762,0.26578,0.261718,-0.10036,0.144676,0.29383200000000004,-0.154186,-0.053585,A
0.8462350000000001,0.014957,-0.052441999999999996,0.98795,0.261718,0.190314,1.163937,0.88775,0.46944300000000005,-0.321558,A
0.438888,0.19553399999999999,0.14315999999999998,-0.809435,0.261718,0.605563,-0.044076,-2.246208,-0.621908,0.6979449999999999,F
-0.277055,-1.963541,0.616162,0.43782600000000005,0.17234000000000002,0.688613,0.371178,-0.28420300000000004,-0.37245700000000004,0.525171,D
0.303106,-0.03215,0.367214,-0.350585,0.17234000000000002,-1.1384809999999999,0.182426,-1.7053919999999998,-1.682078,-1.01081,A
-0.696746,-0.055704,-3.210528,0.628849,0.261718,0.9377620000000001,0.069175,-0.08139,-0.060641999999999995,0.949933,W
0.8462350000000001,0.014957,-0.052441999999999996,0.98795,0.261718,-0.10036,0.673182,1.009639,0.095265,-0.321221,A
-3.498799,-0.181323,6.260173,-0.238215,-4.9222150000000005,-0.22493400000000002,0.295677,-0.252129,-0.310094,-0.244863,W
0.14263599999999999,-1.916434,-0.023991,-0.504341,0.261718,-0.266459,0.710932,0.314743,0.282354,-0.490354,A
-0.017834,-0.275537,0.388552,0.9497270000000001,0.261718,1.0208110000000001,0.220177,-0.23026799999999997,-0.310094,0.924316,F
-0.240024,-0.534626,0.075589,-0.617039,0.17234000000000002,1.8513080000000002,0.371178,-1.371777,-0.621908,1.5847200000000001,E
-0.28939899999999996,0.8314799999999999,0.157386,0.987562,0.529852,0.605563,-0.9500860000000001,-0.564562,0.905984,1.3272110000000001,Y
-0.202992,-0.377602,0.43478500000000003,0.24480300000000002,-0.721442,-1.1800059999999999,0.446679,1.9388020000000001,1.124254,-1.170625,E
-3.498799,-0.087108,0.438342,-1.227108,-4.9222150000000005,2.432656,-0.232828,-2.809507,-3.708874,2.535098,C
-0.030177999999999996,0.022808000000000002,0.157386,-0.771451,0.261718,1.394535,-2.6488549999999997,-1.84427,-1.058449,-0.874503,H
-0.017834,0.336855,0.235627,-0.5111439999999999,-0.81082,-1.1800059999999999,0.597681,0.21780100000000002,0.126447,-1.2335639999999999,G
0.21669899999999997,-0.424709,0.306755,-0.043282999999999995,0.261718,0.10726500000000001,0.371178,0.12816,0.438262,0.008801,A
-0.128929,0.21123699999999998,0.075589,0.526356,0.261718,0.273364,0.106925,0.698915,-0.43482,0.304187,A
0.068573,0.2976,0.022241999999999998,-0.22252,0.261718,-0.391033,0.106925,-0.476047,-0.029461,-0.293095,G
0.167323,-0.322644,0.306755,-0.5435479999999999,0.261718,-0.14188399999999998,0.031425,-0.586773,-0.310094,-0.018213999999999998,F
-3.498799,17.570202,0.05425,0.42830799999999997,-4.9222150000000005,-1.470679,0.446679,0.413858,-1.9938930000000001,-1.426833,C
0.080916,0.20338499999999998,0.249852,-0.42306099999999996,0.261718,-1.38763,1.352689,0.488782,0.812439,-1.719182,H
0.117948,0.321153,-3.210528,0.642753,0.351096,0.480988,-0.006326,0.033782,0.032902,0.585603,A
0.10560399999999999,-0.189174,0.164499,-0.683757,0.261718,-0.266459,0.333428,0.5947319999999999,0.438262,-0.300558,A
-0.33877399999999996,-0.29123899999999997,0.520139,1.054429,0.261718,0.522513,0.484429,1.100231,0.62535,0.331203,E
-0.017834,-0.055704,0.23206999999999997,0.604621,-0.989576,-0.22493400000000002,0.220177,-0.43385799999999997,-0.154186,-0.21460500000000002,A
0.14263599999999999,-0.330495,0.299642,0.418282,0.17234000000000002,0.522513,0.371178,-0.12390999999999999,-0.12300499999999999,0.389164,A
0.24138600000000002,-0.126364,0.41700299999999996,0.096091,0.17234000000000002,-0.432558,0.597681,1.264098,0.718895,-0.57357,A
0.229043,-0.016447999999999997,0.317424,-0.526838,0.261718,-0.598658,0.182426,-0.402928,0.064084,-0.521239,F
-0.38815,-1.021399,0.057807000000000004,1.228564,-0.006417,2.183507,0.748682,-0.052209000000000005,1.186617,1.606697,X
0.266074,0.415367,0.089814,-0.68501,0.261718,-0.9723809999999999,0.333428,0.196114,0.31353600000000004,-0.934175,G
-0.116585,-0.6523939999999999,0.5059130000000001,-1.24874,0.261718,-0.764757,-0.081827,-1.6064120000000002,-0.777816,-0.541323,E
-0.22768000000000002,0.085618,0.23918299999999998,-0.523467,0.261718,-1.38763,-0.195078,1.620642,0.251173,-1.052641,E
-0.42518100000000003,-0.220579,0.306755,0.496637,0.261718,0.647088,0.069175,0.155225,0.687713,0.692375,E
-0.26471100000000003,0.156278,0.402778,1.483948,0.17234000000000002,0.564038,0.220177,-0.099078,1.217798,0.486015,X
0.512951,-0.071406,-3.210528,0.755482,0.976743,-1.512204,-1.25209,-3.070431,-3.20997,-0.622466,I
-0.042522000000000004,0.140576,0.089814,0.07231,0.261718,0.522513,-0.006326,-0.403802,-0.497183,0.635764,A
-0.32643,-0.07925700000000001,0.23918299999999998,0.5669350000000001,0.261718,1.145386,0.295677,-0.071158,0.562987,0.9874370000000001,E
-0.153617,-0.840822,0.139604,-0.9719030000000001,0.17234000000000002,0.647088,0.257927,-2.400036,-0.37245700000000004,0.568472,X
0.47591999999999995,-0.338346,0.047137,-0.0009720000000000001,0.976743,-0.14188399999999998,-0.912336,-0.258342,0.812439,0.554501,I
0.648733,-0.197025,0.029355000000000003,0.335213,-0.185173,-0.8062819999999999,-11.935457000000001,-2.5955880000000002,-1.9938930000000001,-6.719324,I
0.648733,-0.197025,0.029355000000000003,0.335213,-0.185173,-0.9308559999999999,-1.1010879999999998,0.651697,1.9349720000000001,-0.115765,I
-0.091897,0.34470700000000004,0.182281,0.722749,0.261718,0.397939,0.295677,0.16988399999999998,0.656532,0.32798499999999997,H
-0.079554,0.187683,0.335206,0.745008,0.17234000000000002,-0.266459,0.220177,1.254293,1.9349720000000001,-0.24103000000000002,X
-0.22768000000000002,-0.503221,0.40633400000000003,-0.671732,0.261718,0.190314,0.371178,-0.134685,0.219991,0.083096,E
0.09326,-0.10281099999999999,0.015130000000000001,-1.203774,0.08296100000000001,-0.9723809999999999,0.182426,-0.694005,0.032902,-0.8582879999999999,A
0.117948,-0.16562000000000002,0.562816,0.567204,0.6192300000000001,1.685209,0.899684,-0.541496,0.31353600000000004,1.081057,Y
-0.153617,-0.22843000000000002,0.48813100000000004,0.580183,0.261718,1.103861,0.55993,0.746425,-0.154186,0.786514,A
0.500607,0.140576,0.388552,-0.637358,0.261718,-1.512204,0.446679,0.5928100000000001,-2.711067,-1.463022,H
0.488263,-0.49537,0.111153,0.334258,0.976743,-0.598658,-0.9500860000000001,0.5665020000000001,1.9973349999999999,0.136441,I
3.722352,0.336855,0.17516800000000002,-2.701227,0.261718,-1.802878,-0.232828,-2.091351,-3.365878,-1.426808,F
0.031541,-0.11851300000000001,0.37432600000000005,-0.066706,0.261718,0.14879,0.220177,0.681674,0.500624,0.12756800000000001,A
-0.178304,-0.189174,0.26407800000000003,-0.6404920000000001,0.17234000000000002,1.26996,0.220177,-0.009553,0.282354,1.160391,A
-0.252367,0.28189699999999995,0.14671700000000001,-0.082938,0.261718,1.145386,0.371178,-0.538972,0.219991,0.9399629999999999,E
-0.252367,-0.11066199999999998,0.452567,0.8883209999999999,0.17234000000000002,-0.349509,0.031425,0.676316,0.032902,-0.19661800000000001,D
0.09326,0.329004,0.27119099999999996,-0.8135220000000001,0.17234000000000002,1.26996,0.673182,-0.8917309999999999,-0.154186,0.8596520000000001,A
-3.498799,0.674456,0.210732,-1.548822,-4.9222150000000005,-0.391033,0.182426,0.626262,-0.060641999999999995,-0.333396,A
0.10560399999999999,0.289748,0.17161099999999999,-0.22004400000000002,0.261718,-0.8062819999999999,0.333428,0.861655,0.438262,-0.779725,A
0.25373,-0.338346,-3.210528,-1.790689,0.351096,0.480988,0.446679,-0.185865,-0.029461,0.31150500000000003,A
0.266074,0.556689,-0.020434,0.176624,0.261718,-0.6401819999999999,0.106925,0.471988,0.157628,-0.522903,G
0.068573,-0.26768600000000004,0.33165,-0.197963,-2.062114,-1.013906,0.52218,0.784265,-2.9605189999999997,-1.043744,A
0.21669899999999997,0.321153,0.128935,0.491087,0.261718,0.647088,0.408929,0.350137,-0.12300499999999999,0.480627,A
-0.116585,-0.189174,0.694403,0.974792,0.708609,-0.8062819999999999,-1.667344,0.6163609999999999,0.9371649999999999,0.39415500000000003,Y
0.17966700000000002,2.660806,0.096927,-1.474226,-0.006417,-0.889332,0.295677,0.047023,0.126447,-0.835142,G
-0.240024,-0.534626,0.075589,-0.617039,0.17234000000000002,2.80638,0.408929,-1.657339,-1.3390819999999999,2.3950299999999998,E
-0.06721,-0.157769,-3.210528,-2.154594,-1.79398,-1.2630549999999998,0.52218,0.664219,0.594169,-1.272901,C
0.068573,-0.6523939999999999,0.395665,1.220985,0.261718,0.10726500000000001,0.295677,1.680015,0.781258,0.052573,A
-0.252367,0.09346900000000001,0.23918299999999998,-0.021440999999999998,0.17234000000000002,1.643684,0.371178,-0.96815,-0.247731,1.39965,A
0.043885,-0.157769,0.228514,-0.21136100000000002,0.261718,0.605563,0.182426,-0.6481640000000001,-0.185368,0.564916,F
-3.498799,0.611647,0.064919,0.45510200000000006,-4.9222150000000005,-0.515608,0.55993,1.0771469999999999,-1.8691669999999998,-0.633255,A
-0.400494,-0.16562000000000002,0.392108,0.485626,0.261718,0.688613,0.257927,-0.319734,0.781258,0.597827,E
0.15498,-0.197025,-3.210528,-0.736839,0.351096,0.314889,0.333428,-0.6583,-0.185368,0.21729400000000001,F
0.043885,-0.07925700000000001,0.061363,0.5650850000000001,0.261718,1.477585,0.55993,-0.368661,-0.43482,1.1204040000000002,A
0.303106,-0.03215,0.367214,-0.350585,0.17234000000000002,-0.6401819999999999,0.597681,0.050518,-0.12300499999999999,-0.764379,A
0.068573,-0.016447999999999997,0.27474699999999996,-0.03633,0.261718,0.605563,0.295677,-0.23199499999999998,0.46944300000000005,0.513646,H
0.117948,-0.16562000000000002,0.562816,0.567204,0.6192300000000001,-1.013906,-4.121121,-1.4145299999999998,-2.368071,-1.96114,Y
-0.202992,0.20338499999999998,0.33165,-1.115215,0.08296100000000001,0.314889,-0.044076,0.453524,0.064084,0.446499,D
0.09326,-0.10281099999999999,0.015130000000000001,-1.203774,0.08296100000000001,-0.557133,-0.195078,-1.329315,0.251173,-0.288225,A
0.167323,0.117022,0.047137,-0.174809,0.261718,0.439463,0.182426,-0.792421,-0.8089970000000001,0.419567,A
-3.498799,-0.369751,0.552147,0.331573,-4.9222150000000005,-0.058835000000000005,0.408929,0.192445,0.095265,-0.154908,E
-0.314087,0.164129,0.20006300000000002,0.132493,0.261718,-0.889332,-0.42158,-0.323947,-0.497183,-0.467642,E
0.167323,0.588093,-0.002652,-0.309259,0.261718,0.8962370000000001,-0.006326,1.103163,0.126447,0.9556110000000001,F
0.019197,-0.11851300000000001,0.345875,-1.086511,0.261718,0.356414,0.144676,-1.188204,-0.746634,0.365151,F
0.13029200000000002,0.533135,-0.045329,-0.942602,0.261718,-1.38763,0.333428,-0.24778000000000003,0.62535,-1.303207,G
0.13029200000000002,0.533135,-0.045329,-0.942602,0.261718,-0.8062819999999999,0.220177,-0.293348,0.46944300000000005,-0.727984,G
0.37716900000000003,0.014957,0.381439,0.29275300000000004,0.261718,-1.5952540000000002,-0.081827,0.041723,-0.091823,-1.3068600000000001,H
-0.054866,0.22693899999999997,0.32098000000000004,-0.905841,0.261718,0.854712,0.7864329999999999,-2.238791,-1.8379860000000001,0.491886,H
0.24138600000000002,-0.157769,0.338762,-1.2039229999999999,0.261718,0.522513,0.220177,1.211695,0.40708,0.448367,A
-0.573307,0.37611100000000003,0.057807000000000004,0.047395,0.261718,0.314889,0.295677,-0.082536,0.594169,0.26261,G
-0.202992,-0.000745,-3.210528,-0.5272560000000001,0.08296100000000001,0.522513,0.371178,0.672413,0.126447,0.384921,D
-0.128929,-0.03215,0.068476,-0.15165499999999998,-0.989576,-1.1800059999999999,0.182426,-0.45509799999999995,-0.278912,-1.053726,F
0.229043,0.572391,0.050694,-0.980138,-0.27455100000000005,-0.01731,0.446679,0.754055,0.219991,-0.13744,A
0.624046,-0.071406,0.22140100000000001,-0.586246,0.887365,-1.2630549999999998,-0.534832,-0.465311,0.781258,-0.74532,I
-0.22768000000000002,-0.251983,0.449011,-1.2689110000000001,0.261718,-0.8062819999999999,0.52218,-0.162547,-1.463808,-0.861145,E
0.364825,-0.000745,-0.052441999999999996,1.293223,0.976743,-0.183409,-0.8745850000000001,0.7663449999999999,1.9349720000000001,0.500132,I
0.13029200000000002,-0.46396499999999996,0.338762,0.26578,0.261718,-0.10036,0.257927,1.371601,0.219991,-0.114849,A
0.080916,0.164129,0.19295,0.8190069999999999,0.261718,0.231839,0.371178,1.154672,-0.341275,0.120479,A
0.080916,0.588093,0.015130000000000001,0.00225,0.261718,-0.474083,0.52218,0.384502,0.18880999999999998,-0.583202,F
0.204355,-0.275537,0.360101,-0.278884,0.261718,1.228436,0.295677,-0.297503,0.032902,1.060756,A
0.229043,-0.000745,0.17161099999999999,-0.002793,0.261718,1.103861,0.597681,-0.9503459999999999,0.001721,0.760668,A
0.15498,0.336855,0.068476,0.021525,0.261718,-0.266459,0.295677,-0.199552,-0.12300499999999999,-0.275435,A
0.080916,0.10132000000000001,0.10404000000000001,0.14049,0.261718,-0.22493400000000002,0.52218,0.153867,-0.154186,-0.34986300000000004,A
-0.128929,-0.28338800000000003,0.48813100000000004,0.833628,0.797987,0.480988,-1.667344,-0.42649899999999996,0.905984,1.7467409999999999,Y
0.29076199999999996,-0.26768600000000004,0.32453699999999996,-0.396177,-1.0789549999999999,-0.01731,0.408929,-1.172944,-0.933723,-0.11967,A
0.45123199999999997,-0.26768600000000004,0.335206,-0.8313360000000001,0.261718,-0.30798400000000004,0.408929,1.1468479999999999,0.095265,-0.377952,A
0.13029200000000002,-0.071406,0.214288,0.9157420000000001,0.261718,0.564038,0.484429,0.515051,-0.185368,0.34641700000000003,A
-0.10424100000000001,-0.07925700000000001,0.011573,0.22090300000000002,0.261718,-0.183409,0.673182,0.251254,0.375899,-0.395853,A
0.25373,0.336855,0.086258,-0.9795709999999999,0.261718,-0.10036,0.446679,-0.45137,0.531806,-0.213929,G
0.13029200000000002,-0.275537,0.27474699999999996,-0.574878,0.261718,-0.266459,0.484429,0.457504,-0.216549,-0.363257,A
-0.128929,0.705861,0.413447,2.004055,0.6192300000000001,-1.1800059999999999,-1.5918430000000001,-1.7413880000000002,-1.9627119999999998,-0.010112999999999999,Y
0.648733,0.242641,-0.045329,-0.44415699999999997,0.261718,0.647088,0.257927,-0.335674,-0.37245700000000004,0.5596479999999999,A
-0.10424100000000001,-0.456114,0.484575,0.14380199999999999,0.261718,-0.515608,0.220177,-0.027047,-0.8089970000000001,-0.461265,F
0.401857,-0.220579,-3.210528,-1.1855129999999998,-1.168333,-0.847807,0.144676,0.521497,0.126447,-0.716966,A
-0.190648,-0.691649,0.28186,-0.194472,0.17234000000000002,-0.183409,0.673182,-0.32016100000000003,0.531806,-0.397336,E
-0.030177999999999996,0.014957,0.26407800000000003,0.374062,0.261718,0.10726500000000001,0.144676,0.490937,0.31353600000000004,0.145181,A
0.25373,0.336855,0.086258,-0.9795709999999999,0.261718,-0.10036,0.673182,-0.807546,0.251173,-0.339014,G
0.204355,-0.126364,0.335206,0.483538,-1.257711,-0.515608,0.031425,1.672773,0.157628,-0.365523,F
-0.079554,-0.17347100000000001,0.367214,0.32450100000000004,0.261718,0.273364,0.182426,-0.268225,-0.43482,0.30189699999999997,F
0.488263,-0.49537,0.111153,0.334258,0.976743,0.14879,-1.1765889999999999,0.40215100000000004,1.124254,1.059164,I
-0.560964,0.329004,0.296086,0.755571,0.261718,0.356414,0.182426,0.750676,0.8748020000000001,0.354217,E
0.043885,0.572391,0.00446,-0.3331,0.261718,-1.013906,0.295677,0.370076,0.968347,-0.946375,G
0.09326,0.148427,0.17161099999999999,0.9707040000000001,0.17234000000000002,0.356414,0.446679,0.9474319999999999,-0.216549,0.202949,A
0.29076199999999996,0.156278,0.136047,1.401386,0.08296100000000001,-0.515608,0.182426,1.3315270000000001,0.18880999999999998,-0.43991499999999994,A
0.15498,-0.197025,-3.210528,-0.736839,0.351096,0.356414,0.446679,0.523225,0.282354,0.21088099999999999,F
0.09326,-1.6808990000000001,0.356544,0.180532,0.17234000000000002,0.439463,0.220177,0.21450100000000002,0.126447,0.388453,A
0.117948,-0.29909,0.47390600000000005,-0.204438,0.08296100000000001,-0.681707,-0.081827,0.324586,0.562987,-0.461578,A
-0.240024,-0.534626,0.075589,-0.617039,0.17234000000000002,-0.14188399999999998,0.446679,-0.43781800000000004,0.62535,-0.250722,E
-3.498799,0.007106,0.342319,-0.318002,-4.9222150000000005,0.024215,0.710932,-0.37056300000000003,0.843621,-0.237679,E
-0.252367,0.062064,0.17161099999999999,-0.420108,0.261718,-1.22153,0.144676,0.148566,1.155435,-1.0823450000000001,E
0.17966700000000002,-0.330495,0.530808,-0.314183,0.08296100000000001,-0.01731,0.182426,-0.026657999999999998,0.40708,0.005281,A
-0.215336,-0.142067,0.096927,-0.184417,0.261718,-0.681707,0.55993,0.083874,0.40708,-0.781521,E
-0.202992,0.36826,0.388552,0.915832,0.17234000000000002,-0.22493400000000002,0.182426,0.752405,0.687713,-0.17674,D
-0.017834,-0.149918,-2.975805,-1.078156,0.08296100000000001,1.35301,0.55993,-0.600247,0.095265,1.0063870000000001,F
0.4142,-0.471816,0.23918299999999998,1.018385,0.887365,-1.013906,-2.007098,-0.292591,-0.278912,0.359557,I
0.117948,0.124874,0.128935,0.3837,0.17234000000000002,0.06573999999999999,0.371178,0.372755,-0.310094,-0.034224,A
0.13029200000000002,-0.212727,0.32453699999999996,0.386474,0.261718,0.190314,0.106925,0.122181,-0.060641999999999995,0.244009,F
0.37716900000000003,0.014957,0.381439,0.29275300000000004,0.261718,-1.470679,-0.006326,-0.49491899999999994,-0.247731,-1.212974,H
-0.215336,-0.11066199999999998,0.68729,2.04189,0.708609,-0.764757,-0.9500860000000001,1.723855,0.40708,-0.053247,Y
-0.10424100000000001,-0.456114,0.484575,0.14380199999999999,0.261718,-0.058835000000000005,-0.270579,0.315965,0.095265,0.233352,F
0.019197,-0.17347100000000001,0.306755,-0.081535,0.17234000000000002,-0.847807,-0.081827,0.599528,0.001721,-0.610206,F
0.13029200000000002,-0.126364,0.37788299999999997,0.755362,0.261718,0.522513,0.333428,1.087456,0.31353600000000004,0.39079200000000003,A
0.15498,0.289748,0.207175,-0.007298000000000001,0.17234000000000002,-0.557133,0.182426,-0.36837,-0.559546,-0.488534,G
-3.498799,-0.29123899999999997,0.37077,-0.28121199999999996,-4.9222150000000005,-0.266459,0.182426,-0.844532,-1.214356,-0.21716100000000002,F
