attr1,attr2,attr3,attr4,attr5,attr6,class
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.39652304,0.35701828,-0.14081588,0.92906937,-0.37786573,1.1141203000000002,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.05148999,-0.25343882,0.039510361,1.3944739,0.67083873,1.5498565,0
0.38043166,-0.027835111000000003,-0.41130523,0.72611416,3.5478205000000003,1.2420988000000002,0
1.0879442,1.1399959,-0.050652758,0.9493226999999999,-0.37786573,0.88558738,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.13262442,-0.23132081,-0.18589744,1.2218987,-0.37786573,1.1750624,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.29455936,-0.3994177,0.35508128,0.30459179999999997,-0.37786573,1.0318485000000002,0
-0.5076431,-0.44807732,4.8181556,0.76324526,0.26246595,0.82159816,0
-0.16819968,-0.35960528,0.44524439,0.20079349999999999,0.46913820000000006,1.1872508999999998,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.02862814,-0.43480652,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.016771335,-0.24901522,0.2198366,0.69362445,0.4185649,0.98004767,0
0.3572262,0.14026177,-0.095734317,0.64425696,-0.37786573,0.73018498,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.22459936,-0.28882764,0.08459192,0.9455252000000001,0.44115168,1.2268632,0
-0.26119092,-0.31979286,1.7075281000000002,0.33539373,-0.37786573,1.4706317,0
0.45868658,-0.023411507999999998,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
0.85741402,-0.41711211,0.62557063,-0.85955255,-0.37786573,-0.94572324,0
1.0430576999999999,2.7988467,-0.45638679,2.1771806000000002,-0.37786573,0.73323209,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.21799827,-0.36845248,0.89605999,0.61387697,0.19091922,1.0227071,0
0.49578144,0.30835866,-0.41130523,0.27336792,-0.37786573,1.01966,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.46682181,-0.32864006,0.039510361,1.4050225,-0.37786573,0.70580814,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.14431669,-0.42595931,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0
0.063854945,-0.33306367,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0
0.088584854,-0.10303635,0.26491816,1.1151468,-0.37786573,1.3426533,0
0.25458014,-0.33748727,-0.36622367,0.7970008000000001,-0.37786573,1.4371135,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.40228206,-0.17823759,0.53540751,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.3006523,0.19334500000000002,0.30999972,0.38855871,-0.37786573,1.0318485000000002,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.55913066,0.14026177,0.58048907,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.26660632,0.11372016,0.44524439,0.83624162,-0.37786573,1.2756169,0
0.44310335,0.25527543,0.17475504,0.90122105,0.64189737,1.2085806000000001,0
0.011176851000000002,-0.21805001,0.26491816,-0.85955255,-0.37786573,-0.94572324,0
0.13431825,-0.34633447,0.89605999,-0.85955255,-0.37786573,-0.94572324,0
-0.28693712,-0.43480652,-0.050652758,0.83877329,1.3836061000000002,1.1506856,0
0.52423778,0.55165678,-0.095734317,0.91725493,1.0279797,0.71799656,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.25745965,-0.21362640000000002,0.17475504,0.72737999,0.21297919,1.2634285,0
1.2657962999999999,1.9804803,-0.45638679,3.4835202000000005,-0.37786573,1.0531781999999998,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.24882112,-0.31094565,0.039510361,0.66957362,-0.37786573,1.0927906,0
0.11907378,0.13141457,0.17475504,1.1974258999999998,0.43904446,1.2725698,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.19106638,-0.34633447,0.35508128,-0.85955255,-0.37786573,-0.94572324,0
3.9066457000000003,0.92323937,-0.54654991,2.3383634,10.733443,0.71494946,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.34435794,-0.31979286,0.71573375,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.67956193,1.3213636,0.2198366,0.75396248,-0.37786573,0.88863449,0
-0.21613506,-0.4038413,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.29760825,0.034095321,1.0763862,0.95860547,0.50446707,1.0927906,0
-0.12670086,-0.31979286,0.71573375,0.2894018,-0.37786573,0.92519976,0
0.19224721,-0.2003556,-0.230979,1.2003796,2.2620867000000002,1.132403,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1.2815489,-0.28440404,-0.50146835,1.3632501000000001,3.3564585,1.1110732,1
0.24018259,-0.049953122,0.85097843,1.0176777,-0.37786573,1.2451458999999998,0
-0.088250935,-0.36402888,0.98622311,1.1999576,0.13968742,1.0745079,0
0.20037759,0.45876114,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0
0.38415809,1.3479052,1.0763862,0.73581888,-0.37786573,0.64791313,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.21799827,-0.44365372,0.039510361,0.78982775,-0.37786573,1.3548417,0
1.2634249,1.8079598000000001,-0.45638679,1.3282287,-0.37786573,0.91910555,0
0.97936974,0.10929656,0.30999972,1.8240131999999998,0.38932722,1.1963921999999998,0
-0.49019665,-0.44807732,2.428833,0.28687014,0.81541382,0.26093068,0
-0.12907222,-0.38172329,1.4370386999999998,0.036657162,0.63600374,1.2146748,0
0.57014055,0.61801082,-0.32114211,0.58265309,1.4382951000000002,1.2024864,0
0.30759699999999995,-0.0057170994999999995,-0.230979,2.1383617999999998,-0.37786573,0.9983303,0
0.14295678,0.14910898,-0.32114211,-0.074314191,-0.37786573,1.3975011999999998,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.21375885,-0.21362640000000002,-0.230979,-0.85955255,-0.37786573,-0.94572324,0
0.55658992,0.12256737,0.94114155,1.2020673000000002,-0.37786573,0.84597501,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.38060104,-0.32864006,0.40016284,1.7484852,-0.37786573,1.1659211,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.27169266,-0.43923012,0.44524439,0.46282091,0.37381939,0.98309477,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.06537939200000001,-0.18708479,-0.18589744,0.95438603,1.6679491999999998,1.162874,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1.7060226000000003,4.6921485,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.43480652,0.89605999,-0.85955255,-0.37786573,-0.94572324,0
-0.09875267800000001,-0.27998044,1.1214678,1.8219035,0.22733463,1.1750624,0
0.25203939,-0.018987906000000002,0.17475504,0.57969948,0.96124008,1.278664,0
0.53118248,0.26412264,-0.27606055,1.0307579,-0.37786573,0.47422809,0
0.58606255,0.1844978,-0.230979,1.6856155,-0.37786573,1.363983,0
-0.044888903,-0.44365372,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0
-0.021514057000000003,-0.34191087,-0.14081588,0.92442798,-0.37786573,1.4127367,0
1.1541728999999998,1.038253,-0.230979,1.0117705,-0.37786573,0.76370315,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1.0749017,3.1792765,-0.45638679,1.6484843999999996,2.2694619,0.7393263000000001,0
-0.30861814,-0.37729969,1.5722833999999999,1.7075566000000002,0.030408274,0.6844784,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.5626876999999999,0.10044935,-0.095734317,1.1716872999999999,0.78871138,1.1598268999999999,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.061483584,-0.4038413,-0.18589744,1.1649361999999999,-0.37786573,1.4005483,0
1.2143039,0.72417727,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.0035546183000000004,-0.43480652,-0.18589744,1.0007999,-0.37786573,1.2329575000000002,0
0.75646179,3.2102417,-0.230979,0.16113073,-0.37786573,0.61744207,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.32131701,-0.27998044,-0.41130523,1.424432,-0.37786573,1.5986102,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.22578988,-0.35960528,1.3017940000000001,1.0451040999999999,0.19575925,0.85206922,0
-0.27270896,-0.34633447,-0.050652758,0.8493219000000001,2.2511224999999997,0.76675026,0
0.34774075,0.24200463,0.12967348,-0.85955255,-0.37786573,-0.94572324,0
0.72817484,1.5027313,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.42650382,-0.17381398,0.71573375,2.264945,0.42709256,1.2603813999999998,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.06470186,0.025248116,0.40016284,-0.052795031,1.0909328999999999,1.1049790000000002,0
0.26779201,-0.17381398,0.30999972,-0.85955255,-0.37786573,-0.94572324,0
-0.11111763,-0.36402888,0.17475504,1.1497462,-0.37786573,0.90691713,0
0.81439075,-0.45250093,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0
0.14329554,-0.0012934972,0.26491816,1.6780205000000001,0.41724789,0.81245684,0
0.48002883,0.10044935,0.40016284,-0.85955255,-0.37786573,-0.94572324,0
-0.13093544,-0.43923012,-0.230979,1.6885691000000003,2.1410202000000003,0.73018498,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.76391464,0.01197731,-0.050652758,1.0088168,0.34711695,1.1171673999999998,0
0.026590698,-0.17381398,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0
0.81506829,2.7280691000000004,-0.050652758,0.62991086,0.79101616,0.65400734,0
0.060467285999999995,-0.36402888,20.055723,0.21387377,-0.37786573,0.59915943,0
0.15616865,0.10487296,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
0.91500422,1.8566194,0.40016284,2.3750725,-0.37786573,1.2756169,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.06504547299999999,-0.35960528,-0.32114211,0.94299353,-0.37786573,1.6199398999999999,0
-0.041331861,-0.38614689,1.0313047,1.2619833999999999,0.19378373,0.79417421,0
0.93516079,-0.29767485,-0.27606055,1.5721125,-0.37786573,1.0105187,1
0.28049573,0.020824514,-0.230979,1.4531242,1.0394377000000001,0.91910555,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.83641054,0.96747539,-0.41130523,1.7716921,-0.37786573,1.0105187,0
-0.13059667,-0.4038413,0.26491816,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.20224565,-0.0012934972,0.58048907,0.40923398,0.50430245,1.1415443,0
-0.039468649,-0.29325125,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0
0.86723823,3.9312888999999998,0.49032595,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.10433747,-0.34191087,-0.27606055,0.56450949,-0.37786573,0.98309477,0
-0.11196455,-0.36402888,-0.32114211,1.0067071,2.9760394,0.87644607,0
1.0186666,0.18007419,0.08459192,-0.85955255,-0.37786573,-0.94572324,0
0.12720416,-0.29325125,-0.45638679,1.5489056,4.6900987,1.5833746000000002,1
-0.17819328,-0.20477920000000002,0.62557063,0.76155748,-0.37786573,1.1445914,0
-0.31607099,-0.39057049,0.08459192,0.35691289,-0.37786573,1.0044245,0
0.90111482,1.1178778999999999,-0.27606055,1.0282263,-0.37786573,0.7362791999999999,0
0.23425418,-0.16054318,-0.230979,0.94425936,0.79088446,0.9952832,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1.6609667000000001,-0.45250093,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0
0.21748527,-0.32864006,0.08459192,0.31935985,0.6271139,1.1049790000000002,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.28134264,-0.20920279999999997,0.12967348,0.48012063,-0.37786573,1.0227071,0
0.28693228,-0.20920279999999997,-0.14081588,0.70290722,-0.37786573,1.1110732,0
-0.050647923,-0.25343882,0.30999972,0.86999717,0.97931608,1.1506856,0
-0.43396152,-0.45250093,-0.095734317,0.18391572,-0.37786573,0.61439496,0
0.76882674,-0.44365372,0.17475504,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.17124858,-0.36845248,0.58048907,1.2974267,-0.37786573,0.95262371,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.14346493,-0.24901522,0.039510361,-0.85955255,-0.37786573,-0.94572324,0
0.30132983,-0.18266119,0.12967348,0.81767607,-0.37786573,1.2024864,0
-0.51018384,-0.44807732,0.58048907,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.63975694,1.31694,0.30999972,0.28011903,0.13464985,0.4803223,0
0.84098388,0.60916361,-0.095734317,0.55818032,-0.37786573,0.86425764,0
-0.28710651,-0.39499409999999996,0.30999972,-0.85955255,-0.37786573,-0.94572324,0
-0.063690409,-0.45250093,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.51170344,-0.29325125,0.76081531,1.1662021,-0.09444455,1.5407151000000001,0
0.35485484,0.038518923,-0.32114211,1.5725343999999999,-0.37786573,0.73323209,0
0.39669242,0.18007419,-0.230979,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.070804492,-0.32421646,0.44524439,0.74425776,-0.37786573,1.4035954,0
-0.38009774,-0.45250093,1.3017940000000001,-0.85955255,-0.37786573,-0.94572324,0
-0.3248789,-0.43038291,-0.050652758,0.68391973,1.9018506999999998,1.0866964,0
-0.37721823,-0.33748727,5.4042159000000005,1.4168370000000001,0.3800752,0.66010155,0
0.79541986,-0.45250093,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0
0.49950787,-0.25343882,0.85097843,0.76155748,-0.14310818,1.0927906,0
1.4778637,4.9354466,-0.50146835,0.8493219000000001,2.2511224999999997,0.29749595,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1.1263941000000002,2.6794095,-0.0055711987,1.2202108999999999,0.0014339901,0.41023887,0
-0.1600693,-0.44365372,-0.0055711987,0.56915088,1.0084879,1.2999938,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.30912629,-0.43923012,-0.18589744,0.68476362,1.8240482,1.0714608,0
-0.091638594,0.13141457,0.98622311,0.32568901,0.28041025,1.2360046,0
1.0503412,3.6437546999999997,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.037605436,-0.42595931,0.89605999,0.27125820000000006,-0.37786573,1.0440369,0
-0.34147843,-0.45250093,0.17475504,-0.85955255,-0.37786573,-0.94572324,0
-0.19005008,0.020824514,1.6624465,0.4560698,0.10060506,1.0013774,0
0.00033634245000000004,-0.41711211,-0.230979,1.6539697,-0.37786573,0.38586202,0
0.112976,-0.28440404,-0.230979,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.79880752,0.71975367,-0.32114211,2.0286562,-0.37786573,1.0288014,0
0.31572738,-0.04552952,-0.230979,0.89868938,-0.37786573,1.0897435,0
-0.12416012,-0.4038413,0.2198366,0.878858,-0.37786573,1.1263087,0
1.8289946,3.7322268,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0
0.46054979,0.14910898,-0.0055711987,0.79531302,-0.37786573,1.3487475,0
-0.18056464,-0.41268851,0.49032595,0.47590118,0.42212084,1.2878053999999999,0
-0.32098309999999997,-0.37729969,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0
0.29777279,-0.17823759,0.2198366,-0.85955255,-0.37786573,-0.94572324,0
5.8928301,-0.44365372,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0
-0.23019384,-0.38614689,1.4370386999999998,0.64678863,0.15993649,1.0501311000000002,0
0.43023024,-0.23574442,-0.14081588,0.8674655000000001,-0.37786573,0.7393263000000001,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.27795498,0.33047667,-0.050652758,0.50712506,1.1365016000000001,0.8916815999999999,0
-0.14634928,-0.054376724,1.9780174,1.136244,-0.0042620907,1.1049790000000002,0
-0.55879674,-0.30652205,10.994328999999999,-0.85955255,-0.37786573,-0.94572324,0
1.0076566999999998,0.75071888,-0.27606055,1.7484852,0.53525225,1.162874,0
0.068258902,-0.195932,0.30999972,1.2704223,-0.37786573,1.3609358999999999,0
-0.096211934,-0.38172329,-0.27606055,0.65649335,-0.37786573,1.3152293,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.14922395,-0.05880032599999999,1.0763862,0.83328801,-0.37786573,1.1750624,0
-0.046243966,-0.45250093,0.62557063,-0.85955255,-0.37786573,-0.94572324,0
1.5940604,5.032765900000001,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.14736073,-0.032258713,0.58048907,-0.41946463,-0.37786573,1.2055334999999998,0
0.78728948,-0.43038291,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.3963585,-0.45250093,1.1214678,0.44130175,0.27896154,1.4980556999999999,0
0.020154146,-0.24016802,0.17475504,0.34003512,-0.37786573,1.0105187,0
2.9682642,4.8735162,-0.45638679,1.7096663,-0.37786573,0.37976781,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.36637288,-0.29325125,-0.0055711987,0.85733884,-0.37786573,1.3152293,0
0.11483921,-0.22247361,2.5640777000000003,0.58645059,0.31168931,0.91605844,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.51932567,0.95862819,0.30999972,-0.85955255,-0.37786573,-0.94572324,0
-0.32826656,-0.44365372,0.039510361,1.068311,1.7432165000000002,0.81245684,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.07300647099999999,-0.44807732,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0
0.37856845,0.71090646,0.40016284,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.4778317,-0.27998044,6.756662700000001,-0.007646990699999999,-0.37786573,1.132403,0
0.5140747999999999,1.6796754,-0.36622367,1.8970096,-0.37786573,1.0409898000000002,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.0018656357999999999,-0.4038413,0.44524439,-0.85955255,-0.37786573,-0.94572324,0
-0.45852204,-0.45250093,1.8427726999999998,1.1484803999999997,0.057867993,0.44680414,0
0.19106153,-0.37287609,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0
-0.16261005,-0.28440404,-0.0055711987,1.0940496000000002,1.6183637,1.2847583,0
0.14126295,0.49414995,1.5272018,0.60543809,-0.37786573,0.87644607,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.29455451,-0.0012934972,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0
0.34824890000000003,-0.31979286,0.2198366,1.6708474999999998,-0.37786573,0.87949317,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.18174547,3.0996517000000003,0.35508128,1.3016462,-0.37786573,0.8398808000000001,0
-0.22121654,-0.38614689,-0.32114211,0.83455385,4.394824400000001,0.87035185,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.39482921,0.64455243,-0.14081588,1.0311799000000001,-0.37786573,0.90691713,0
0.82031916,4.6656069,-0.27606055,1.8100891,0.98748156,0.5839239,0
0.12195329,-0.067647531,0.85097843,-0.85955255,-0.37786573,-0.94572324,0
0.18377807,-0.44807732,0.039510361,1.1193663,-0.37786573,1.7204944,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.6148625,-0.41711211,5.3140528,0.42484592,0.37921914,0.67533708,0
-0.20105997,-0.43038291,1.2116308999999998,0.33665956,-0.37786573,1.1811566999999998,0
2.3559449,-0.43923012,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0
0.16125014,-0.24016802,0.08459192,1.3982714,-0.37786573,1.2634285,0
0.69954912,2.0025983,-0.41130523,0.42147037,4.1632606,-0.27231285,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.17514438,-0.41711211,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
0.42193048,-0.15169597,-0.27606055,0.86999717,-0.37786573,0.9952832,0
-0.31403839,-0.43923012,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.53034041,-0.45250093,0.039510361,-0.18359777,-0.37786573,0.95871792,0
0.90636569,2.0601051,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.48968366,3.5198939,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
-0.005083911599999999,-0.063223929,0.2198366,0.56704115,0.5409154,1.2938996,0
0.40854923,-0.45250093,-0.230979,-0.85955255,-0.37786573,-0.94572324,0
-0.10925442,-0.44365372,-0.095734317,0.21471766,-0.37786573,0.8398808000000001,0
-0.076902278,-0.22247361,0.49032595,0.12104602,1.1094699,1.1537327,0
-0.14008212,-0.41268851,0.35508128,0.7379286,0.73560284,0.99223609,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.34655507,-0.14727237,0.17475504,-0.85955255,-0.37786573,-0.94572324,0
-0.16481202,-0.27998044,0.08459192,-0.18190999,-0.37786573,1.3761714,0
-0.19936614,-0.17381398,2.2034252,0.61092336,0.28041025,1.1598268999999999,0
-0.20292319,-0.42595931,0.40016284,1.1159907,-0.37786573,1.2085806000000001,0
-0.15939177,-0.4038413,-0.27606055,0.08644659,-0.37786573,0.80940974,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.4043195,-0.45250093,-0.230979,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.22087293,-0.08534194,0.71573375,-0.85955255,-0.37786573,-0.94572324,0
0.99139593,0.7772604999999999,-0.50146835,0.80712747,3.6836045,0.85511633,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.11958193,-0.067647531,0.26491816,0.96873213,0.51934932,1.2999938,0
0.76848798,0.056213332000000005,-0.230979,1.1813921,-0.37786573,0.90691713,0
-0.43243707,-0.21805001,5.7197868,0.69573417,-0.37786573,0.92215265,0
-0.18005649,-0.44807732,-0.27606055,1.0210531999999999,-0.37786573,0.8429279000000001,0
0.092650045,-0.31979286,0.76081531,0.6750589,0.23586229,1.1963921999999998,0
0.42294678,-0.10745995,-0.27606055,0.88603105,2.4836412,1.0592723999999998,1
-0.057084474,-0.2003556,0.89605999,0.72906777,0.31580497,0.84597501,0
0.058095925,-0.37729969,0.12967348,0.50374951,-0.37786573,0.80331553,0
-0.174975,-0.24901522,0.35508128,0.26914847,0.64347778,1.2542872,0
0.18902894,0.21546301,0.76081531,0.72906777,0.27639336,1.220769,0
0.46800264,-0.08534194,0.12967348,1.189409,0.24468628,1.3883598999999998,0
-0.1034954,-0.34633447,-0.14081588,1.6615647,0.9991042,0.73323209,0
1.0611817,1.728335,0.2198366,0.4560698,0.46913820000000006,0.57173548,0
-0.26898253,-0.45250093,-0.050652758,0.96662241,-0.37786573,0.80026842,0
